,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
28,vERsenat,8,-8.199919629840592,3,8.199919629840592,1,0,0,anti_homophones_plus
29,abil,4,-4.3953435848917,2,4.3953435848917,1,0,12,anti_homophones_plus
30,@tipolinist,11,-8.768954710524726,5,8.768954710524726,1,0,0,anti_homophones_plus
31,kote,4,-3.79115927202987,2,3.79115927202987,1,3,43,anti_homophones_plus
32,bekaRekyRsikl,13,-13.046948784147558,5,13.046948784147558,1,0,0,anti_homophones_plus
33,meliZibEl°m@,12,-9.639847984438244,6,9.639847984438244,1,0,0,anti_homophones_plus
34,t@tasm,6,-6.566947420745538,2,6.566947420745538,1,1,0,anti_homophones_plus
35,pal,3,-3.6224054463372615,1,3.6224054463372615,1,3,51,anti_homophones_plus
36,n2Ral,5,-5.434440273417448,2,5.434440273417448,1,1,0,anti_homophones_plus
37,maRin,5,-4.8155286219796105,2,4.8155286219796105,1,0,8,anti_homophones_plus
38,k§paR,5,-4.950176110022789,2,4.950176110022789,1,0,9,anti_homophones_plus
39,Satwa,5,-5.379747139541109,2,5.379747139541109,1,0,3,anti_homophones_plus
40,ZER°m@,6,-4.335732741447598,3,4.335732741447598,1,1,11,anti_homophones_plus
41,pRolaR@Ze,9,-8.931885326773955,4,8.931885326773955,1,0,0,anti_homophones_plus
42,liN9R,5,-5.509613822404813,2,5.509613822404813,1,0,1,anti_homophones_plus
43,gRavalabl°m@,12,-8.547646065734344,5,8.547646065734344,1,0,0,anti_homophones_plus
44,k§s@sje,7,-6.341092886700708,3,6.341092886700708,1,0,1,anti_homophones_plus
45,syRfiz@s,8,-7.68738911288483,3,7.68738911288483,1,0,0,anti_homophones_plus
46,stRipe,6,-5.973590856337361,2,5.973590856337361,1,0,3,anti_homophones_plus
47,tRik,4,-3.496820451395389,1,3.496820451395389,1,4,31,anti_homophones_plus
48,dERministik°m@,14,-9.190634254986639,6,9.190634254986639,1,0,0,anti_homophones_plus
49,Raktif,6,-4.824506271485405,2,4.824506271485405,1,0,5,anti_homophones_plus
50,5tER,4,-2.9234650183840034,2,2.9234650183840034,1,12,49,anti_homophones_plus
51,pufe,4,-4.704542649178149,2,4.704542649178149,1,0,8,anti_homophones_plus
52,akole,5,-5.41678757667593,3,5.41678757667593,1,0,3,anti_homophones_plus
53,Raf,3,-3.833902806905336,1,3.833902806905336,1,4,33,anti_homophones_plus
54,Eksplotipa,10,-9.235586071487054,4,9.235586071487054,1,0,0,anti_homophones_plus
55,koR@p9R,7,-8.740464209223113,3,8.740464209223113,1,0,0,anti_homophones_plus
56,des@sefazOn°m@,14,-9.376110387729664,7,9.376110387729664,1,0,0,anti_homophones_plus
57,ababil5,7,-8.31945425044704,4,8.31945425044704,1,0,0,anti_homophones_plus
58,l@dERmistibl,12,-10.109975257198633,4,10.109975257198633,1,0,0,anti_homophones_plus
59,satik,5,-4.266356153953872,2,4.266356153953872,1,3,23,anti_homophones_plus
60,setaRizasj§,11,-7.786800235477624,5,7.786800235477624,1,0,1,anti_homophones_plus
61,ekyt°niR,8,-8.213924748277627,4,8.213924748277627,1,0,0,anti_homophones_plus
62,timoRist,8,-8.177269831984667,3,8.177269831984667,1,0,0,anti_homophones_plus
63,bwibeRi,7,-9.027858738633292,3,9.027858738633292,1,0,0,anti_homophones_plus
64,gaRgujEtnik,11,-8.0799235934413,4,8.0799235934413,1,0,0,anti_homophones_plus
65,SEjk9R,6,-5.267848942880782,2,5.267848942880782,1,0,1,anti_homophones_plus
66,R°Z@,4,-4.812732098528898,2,4.812732098528898,1,1,18,anti_homophones_plus
67,Ruje,4,-4.629224655183907,2,4.629224655183907,1,1,17,anti_homophones_plus
68,§bl,3,-4.908283235869054,1,4.908283235869054,1,1,5,anti_homophones_plus
69,s@dR5,5,-5.378666896567203,2,5.378666896567203,1,0,1,anti_homophones_plus
70,paRt°m@,7,-4.338552431650293,3,4.338552431650293,1,1,13,anti_homophones_plus
71,R°nEskaRnjER,12,-10.497073824455137,4,10.497073824455137,1,0,0,anti_homophones_plus
72,@doskOp,7,-5.414098456590516,3,5.414098456590516,1,0,0,anti_homophones_plus
73,k§p@siGo,8,-8.258832900671482,4,8.258832900671482,1,0,0,anti_homophones_plus
74,filit@s,7,-7.085045397794194,3,7.085045397794194,1,0,1,anti_homophones_plus
75,devaleanORveje,14,-11.19622829703419,7,11.19622829703419,1,0,0,anti_homophones_plus
76,sam@,4,-4.097539675231186,2,4.097539675231186,1,1,18,anti_homophones_plus
77,R2t8e,5,-4.774008293557196,2,4.774008293557196,1,1,2,anti_homophones_plus
78,kaRdjOl9Re,10,-8.742826180839502,4,8.742826180839502,1,0,0,anti_homophones_plus
79,penilibeRistoste,16,-15.07703689042418,7,15.07703689042418,1,0,0,anti_homophones_plus
80,5tR@kike,8,-7.7685040212081775,4,7.7685040212081775,1,0,0,anti_homophones_plus
81,aRome,5,-6.195057878241281,3,6.195057878241281,1,0,7,anti_homophones_plus
82,alwaN,5,-6.767977469889644,2,6.767977469889644,1,0,2,anti_homophones_plus
83,dRo,3,-4.910697113702571,1,4.910697113702571,1,0,17,anti_homophones_plus
84,medjat9R,8,-5.195114665925156,3,5.195114665925156,1,1,0,anti_homophones_plus
85,5koRopRagte,11,-12.499395048047768,5,12.499395048047768,1,0,0,anti_homophones_plus
86,mite,4,-3.620736717611341,2,3.620736717611341,1,4,39,anti_homophones_plus
87,S°vaZ,5,-5.155357338824661,2,5.155357338824661,1,0,0,anti_homophones_plus
88,tR@Se,5,-4.512890037541252,2,4.512890037541252,1,0,8,anti_homophones_plus
89,vREta,5,-6.599438554374961,2,6.599438554374961,1,0,0,anti_homophones_plus
90,ateZit,6,-6.490827888545421,3,6.490827888545421,1,0,0,anti_homophones_plus
91,ovizm,5,-5.560870924002135,2,5.560870924002135,1,0,5,anti_homophones_plus
92,batifje,7,-5.261400782241164,3,5.261400782241164,1,0,6,anti_homophones_plus
93,lat9R,5,-4.015448084648594,2,4.015448084648594,1,2,22,anti_homophones_plus
94,pERsonjezEst,12,-10.397872936008124,4,10.397872936008124,1,0,0,anti_homophones_plus
95,dwaRoki,7,-9.475432069693145,3,9.475432069693145,1,0,0,anti_homophones_plus
96,plymEzonadZyte,14,-11.73247480103198,6,11.73247480103198,1,0,0,anti_homophones_plus
97,ofila,5,-6.065144708278639,3,6.065144708278639,1,0,3,anti_homophones_plus
98,fosERgalad,10,-11.674138987988917,4,11.674138987988917,1,0,0,anti_homophones_plus
99,tuRnetidite,11,-9.103233038070812,5,9.103233038070812,1,0,0,anti_homophones_plus
100,R°kRysinamilj2,14,-11.892503200175998,6,11.892503200175998,1,0,0,anti_homophones_plus
101,Rasilvist,9,-8.348176723952767,3,8.348176723952767,1,0,0,anti_homophones_plus
102,ekaSEt,6,-6.24211258454687,3,6.24211258454687,1,0,1,anti_homophones_plus
103,demERle,7,-6.502027298632035,3,6.502027298632035,1,0,1,anti_homophones_plus
104,elEktoRpR°nil,13,-11.225550960788404,5,11.225550960788404,1,0,0,anti_homophones_plus
105,ost9R,5,-5.199329301496007,2,5.199329301496007,1,0,5,anti_homophones_plus
106,s@tje,5,-4.539184963394741,2,4.539184963394741,1,1,5,anti_homophones_plus
107,5syfisj§,8,-6.08847744341085,4,6.08847744341085,1,0,1,anti_homophones_plus
108,seks8adenoletylis,17,-15.949070902226058,7,15.949070902226058,1,0,0,anti_homophones_plus
109,ome,3,-4.390200267653634,2,4.390200267653634,1,1,29,anti_homophones_plus
110,mastituf9R,10,-8.829202756932993,4,8.829202756932993,1,0,0,anti_homophones_plus
111,pReotR,6,-6.613141814183171,2,6.613141814183171,1,0,0,anti_homophones_plus
112,@plwaje,7,-5.204883433862548,3,5.204883433862548,1,0,2,anti_homophones_plus
113,lidatizm,8,-7.844112939482159,3,7.844112939482159,1,0,0,anti_homophones_plus
114,inalizat9R,10,-5.91579298191829,5,5.91579298191829,1,0,0,anti_homophones_plus
115,koze,4,-4.8092044495597115,2,4.8092044495597115,1,0,21,anti_homophones_plus
116,kRedjOgREZ,10,-10.207262158121386,3,10.207262158121386,1,0,0,anti_homophones_plus
117,ados,4,-5.809254968172685,2,5.809254968172685,1,0,5,anti_homophones_plus
118,EgzaksE,7,-6.538985226743976,3,6.538985226743976,1,0,0,anti_homophones_plus
119,bR@l,4,-4.518364428641007,1,4.518364428641007,1,1,5,anti_homophones_plus
120,REz§,4,-4.314244387086256,2,4.314244387086256,1,2,6,anti_homophones_plus
121,pRevEj2,7,-5.941113552886278,3,5.941113552886278,1,0,0,anti_homophones_plus
122,pitwaZ,6,-6.726364157965386,2,6.726364157965386,1,0,0,anti_homophones_plus
123,abad,4,-6.146813688947407,2,6.146813688947407,1,0,7,anti_homophones_plus
124,es@djyRZisj@tjEn,16,-18.786309404265413,6,18.786309404265413,1,0,0,anti_homophones_plus
125,Zenetik,7,-5.120493436851414,3,5.120493436851414,1,0,2,anti_homophones_plus
126,dERme,5,-5.134428207590768,2,5.134428207590768,1,0,5,anti_homophones_plus
127,dep@Se,6,-5.112876795253169,3,5.112876795253169,1,0,1,anti_homophones_plus
128,vak8e,5,-4.9062997945909865,2,4.9062997945909865,1,0,2,anti_homophones_plus
129,s8ivR,5,-4.739277279927476,1,4.739277279927476,1,0,4,anti_homophones_plus
130,Op,2,-4.570112478243318,1,4.570112478243318,1,1,10,anti_homophones_plus
131,Raj,3,-4.021750127703643,1,4.021750127703643,1,1,28,anti_homophones_plus
132,fazik,5,-6.219045269879226,2,6.219045269879226,1,0,6,anti_homophones_plus
133,otomoZenistj§Go,15,-13.505623147195418,7,13.505623147195418,1,0,0,anti_homophones_plus
134,byR@,4,-4.68849817305768,2,4.68849817305768,1,1,9,anti_homophones_plus
135,fORm,4,-3.690370061483093,1,3.690370061483093,1,2,12,anti_homophones_plus
136,R°taZ,5,-4.123706286600659,2,4.123706286600659,1,1,8,anti_homophones_plus
137,sfERoRite,9,-8.31079044752312,4,8.31079044752312,1,0,0,anti_homophones_plus
138,psikyle,7,-5.91572593031509,3,5.91572593031509,1,0,1,anti_homophones_plus
139,5pORtal°m@,10,-7.056830308872993,5,7.056830308872993,1,0,1,anti_homophones_plus
140,deval@,6,-5.532281523934355,3,5.532281523934355,1,0,2,anti_homophones_plus
141,@dR,3,-3.971580491384242,1,3.971580491384242,1,2,20,anti_homophones_plus
142,gwaze,5,-5.864053797405288,2,5.864053797405288,1,0,6,anti_homophones_plus
143,fRag,4,-5.1342449020921155,1,5.1342449020921155,1,0,4,anti_homophones_plus
144,nivEt,5,-5.390084476130504,2,5.390084476130504,1,1,1,anti_homophones_plus
145,meloid,6,-5.425251449943294,3,5.425251449943294,1,0,3,anti_homophones_plus
146,blabyldEn,9,-8.897193557897277,3,8.897193557897277,1,0,0,anti_homophones_plus
147,plasj§,6,-3.440079398972002,2,3.440079398972002,1,4,22,anti_homophones_plus
148,ofRakse,7,-7.540995546076246,3,7.540995546076246,1,0,0,anti_homophones_plus
149,fRetRist,8,-6.439123395949323,2,6.439123395949323,1,0,1,anti_homophones_plus
150,kRatanEl,8,-7.789851144077799,3,7.789851144077799,1,0,0,anti_homophones_plus
151,mjopi,5,-6.015291428871943,2,6.015291428871943,1,1,0,anti_homophones_plus
152,kRapj§,6,-6.387578657405265,2,6.387578657405265,1,0,1,anti_homophones_plus
153,alyS,4,-4.50001319503081,2,4.50001319503081,1,1,8,anti_homophones_plus
154,sEptibl,7,-5.034193374577758,2,5.034193374577758,1,1,1,anti_homophones_plus
155,fas§,4,-4.407877175974505,2,4.407877175974505,1,1,10,anti_homophones_plus
156,okE,3,-4.580608364954569,2,4.580608364954569,1,2,14,anti_homophones_plus
157,elize,5,-4.66138941437722,3,4.66138941437722,1,1,16,anti_homophones_plus
158,dizjEn,6,-6.608736650071078,2,6.608736650071078,1,0,0,anti_homophones_plus
159,etEkspeRal°m@,13,-9.352091974421803,6,9.352091974421803,1,0,0,anti_homophones_plus
160,pigaERk§sil°m@,14,-13.958025801897197,7,13.958025801897197,1,0,0,anti_homophones_plus
161,dafeRj5,7,-7.675001684610158,3,7.675001684610158,1,0,0,anti_homophones_plus
162,stoletaRti,10,-10.426972435948976,4,10.426972435948976,1,0,0,anti_homophones_plus
163,des@dR,6,-4.80546322963887,2,4.80546322963887,1,0,3,anti_homophones_plus
164,bwilje,6,-7.694193560906921,2,7.694193560906921,1,0,0,anti_homophones_plus
165,k§bREspaRa,10,-10.691194145377898,4,10.691194145377898,1,0,0,anti_homophones_plus
166,fRakseReolist,13,-11.57452863106812,5,11.57452863106812,1,0,0,anti_homophones_plus
167,pRynEz,6,-5.939524605457613,2,5.939524605457613,1,0,1,anti_homophones_plus
168,sje,3,-4.159028191382871,1,4.159028191382871,1,2,27,anti_homophones_plus
169,eSOpe,5,-5.756230980998059,3,5.756230980998059,1,0,4,anti_homophones_plus
170,plafRidjOm,10,-10.147992721885531,3,10.147992721885531,1,0,0,anti_homophones_plus
171,kastRubl°vjORkolin,18,-20.535807191337472,6,20.535807191337472,1,0,0,anti_homophones_plus
172,k§s5se,6,-5.987893356021028,3,5.987893356021028,1,0,0,anti_homophones_plus
173,psiSiR°valwe,12,-11.750247330331728,5,11.750247330331728,1,0,0,anti_homophones_plus
174,aku,3,-4.844532934661249,2,4.844532934661249,1,0,19,anti_homophones_plus
175,v°nifj@,7,-6.575872741791364,3,6.575872741791364,1,0,0,anti_homophones_plus
176,b§zaZ,5,-5.216788653143514,2,5.216788653143514,1,0,1,anti_homophones_plus
177,5tERmyltifiksj§,15,-10.181963861809065,6,10.181963861809065,1,0,0,anti_homophones_plus
178,tRiplik,7,-5.95311181992198,2,5.95311181992198,1,0,2,anti_homophones_plus
179,kaRomynifje,11,-8.347493355312025,5,8.347493355312025,1,0,0,anti_homophones_plus
180,bOsedese,8,-8.838563349118406,4,8.838563349118406,1,0,0,anti_homophones_plus
181,edyl2,5,-5.419912926366879,3,5.419912926366879,1,0,1,anti_homophones_plus
182,sEpt,4,-4.642539812487932,1,4.642539812487932,1,0,6,anti_homophones_plus
183,Ron,3,-5.28055392180174,1,5.28055392180174,1,0,11,anti_homophones_plus
184,iRekolOg,8,-7.176835075602539,4,7.176835075602539,1,0,0,anti_homophones_plus
185,fREk,4,-5.497296507048567,1,5.497296507048567,1,0,9,anti_homophones_plus
186,mik,3,-3.150935291680041,1,3.150935291680041,1,6,34,anti_homophones_plus
187,k§se,4,-3.848471601103965,2,3.848471601103965,1,3,17,anti_homophones_plus
188,pik,3,-3.4323894564323063,1,3.4323894564323063,1,4,37,anti_homophones_plus
189,gaRd2Ri,7,-6.494283413420444,3,6.494283413420444,1,0,1,anti_homophones_plus
190,5pylmiRpwaR,11,-10.569628246985475,4,10.569628246985475,1,0,0,anti_homophones_plus
191,sist,4,-3.676476650104989,1,3.676476650104989,1,5,31,anti_homophones_plus
192,b@bikleERliG,12,-11.43492828001056,5,11.43492828001056,1,0,0,anti_homophones_plus
193,R°v°n5,6,-6.1777347763845185,3,6.1777347763845185,1,0,0,anti_homophones_plus
194,vER,3,-3.5391695872474127,1,3.5391695872474127,1,2,34,anti_homophones_plus
195,otonEl,6,-5.221710654492327,3,5.221710654492327,1,1,1,anti_homophones_plus
196,et@dEsk@p,9,-11.721016001529701,4,11.721016001529701,1,0,0,anti_homophones_plus
197,pRoidaz,7,-7.582110235993961,3,7.582110235993961,1,0,0,anti_homophones_plus
198,spasidin@sjEktibl,17,-15.593949298001007,6,15.593949298001007,1,0,0,anti_homophones_plus
199,alEptimalmaRtik,15,-14.106113102381203,6,14.106113102381203,1,0,0,anti_homophones_plus
200,aljenifEso,10,-10.19645425685672,5,10.19645425685672,1,0,0,anti_homophones_plus
201,galik,5,-5.4689610887565205,2,5.4689610887565205,1,0,2,anti_homophones_plus
202,R°planyklem@te,14,-10.670026468521831,6,10.670026468521831,1,0,0,anti_homophones_plus
203,eRyz,4,-5.452082045510717,2,5.452082045510717,1,0,2,anti_homophones_plus
204,aane,4,-4.874027237782955,3,4.874027237782955,1,1,10,anti_homophones_plus
205,abOldEn,7,-6.681081267345194,3,6.681081267345194,1,0,1,anti_homophones_plus
206,nw2z°m@,7,-5.830667620428822,3,5.830667620428822,1,0,1,anti_homophones_plus
207,tSiG,4,-4.875883635202276,1,4.875883635202276,1,0,0,anti_homophones_plus
208,ofysk,5,-6.000203832925441,2,6.000203832925441,1,0,0,anti_homophones_plus
209,@se,3,-3.7644949888679404,2,3.7644949888679404,1,2,32,anti_homophones_plus
210,5v@ty,5,-6.296017287683531,3,6.296017287683531,1,0,1,anti_homophones_plus
211,k§fityd,7,-5.934135930672512,3,5.934135930672512,1,0,0,anti_homophones_plus
212,f°z@dR,6,-6.73602577235638,2,6.73602577235638,1,0,0,anti_homophones_plus
213,pRevil°m@,9,-6.90316773337433,4,6.90316773337433,1,0,0,anti_homophones_plus
214,disote,6,-5.964873788711193,3,5.964873788711193,1,0,3,anti_homophones_plus
215,pOst@,5,-4.916975400276643,2,4.916975400276643,1,1,8,anti_homophones_plus
216,eboS9R,6,-5.6706785787837095,3,5.6706785787837095,1,0,0,anti_homophones_plus
217,seSwa,5,-5.666904652708527,2,5.666904652708527,1,0,1,anti_homophones_plus
218,kOSabR9R,8,-8.631773446802633,3,8.631773446802633,1,0,0,anti_homophones_plus
219,Rom,3,-4.213197460141395,1,4.213197460141395,1,5,20,anti_homophones_plus
220,polifonik,9,-6.973437230491403,4,6.973437230491403,1,0,0,anti_homophones_plus
221,inaRjOm,7,-6.532173760891676,3,6.532173760891676,1,0,0,anti_homophones_plus
222,depety,6,-6.621170020857634,3,6.621170020857634,1,0,1,anti_homophones_plus
223,bazaR,5,-4.676631360025803,2,4.676631360025803,1,0,3,anti_homophones_plus
224,sypRekyRalEjamEleni,19,-18.726250362223595,9,18.726250362223595,1,0,0,anti_homophones_plus
225,kolEktis°m@,11,-7.747952577208657,5,7.747952577208657,1,0,0,anti_homophones_plus
226,gavaRjal,8,-7.279354404522583,3,7.279354404522583,1,0,0,anti_homophones_plus
227,mjER,4,-4.23463773190987,1,4.23463773190987,1,1,15,anti_homophones_plus
228,peReje,6,-6.049690769225553,3,6.049690769225553,1,0,1,anti_homophones_plus
229,defonik,7,-5.3925120173928915,3,5.3925120173928915,1,1,3,anti_homophones_plus
230,utR°pedisk,10,-11.355994311392932,4,11.355994311392932,1,0,0,anti_homophones_plus
231,ipiksaRdaZ,10,-11.141494056098333,4,11.141494056098333,1,0,0,anti_homophones_plus
232,fyzjonERZEktOpsEsinE,20,-17.798003362809588,8,17.798003362809588,1,0,0,anti_homophones_plus
233,vovR°m@,7,-7.444476893618187,3,7.444476893618187,1,0,1,anti_homophones_plus
234,pRoloZi,7,-4.4632168894149595,3,4.4632168894149595,1,1,7,anti_homophones_plus
235,efalone,7,-6.092868358440379,4,6.092868358440379,1,0,1,anti_homophones_plus
236,kRepat,6,-6.268372879981953,2,6.268372879981953,1,0,1,anti_homophones_plus
237,kata,4,-4.446822873873762,2,4.446822873873762,1,1,18,anti_homophones_plus
238,syRZik,6,-4.900446626925409,2,4.900446626925409,1,0,3,anti_homophones_plus
239,v@tyRe,6,-5.575374449906226,3,5.575374449906226,1,0,4,anti_homophones_plus
240,peizasj§,8,-4.6295185478920295,4,4.6295185478920295,1,2,3,anti_homophones_plus
241,tER,3,-3.1768135647610305,1,3.1768135647610305,1,7,60,anti_homophones_plus
242,R§sjanik,8,-7.502920752001107,3,7.502920752001107,1,0,0,anti_homophones_plus
243,labonib,7,-8.977922139693034,3,8.977922139693034,1,0,0,anti_homophones_plus
244,palposORtaZ,11,-10.058100562068928,4,10.058100562068928,1,0,0,anti_homophones_plus
245,baRkasjonE,10,-7.7946324339409205,4,7.7946324339409205,1,0,0,anti_homophones_plus
246,stenogRam@,10,-7.87614091511987,4,7.87614091511987,1,0,0,anti_homophones_plus
247,gaS,3,-4.238074239790875,1,4.238074239790875,1,2,25,anti_homophones_plus
248,kyRasj§,7,-4.782858143857124,3,4.782858143857124,1,0,7,anti_homophones_plus
249,detonimikote,12,-10.82452401062402,6,10.82452401062402,1,0,0,anti_homophones_plus
250,emylabl,7,-6.687987995355252,3,6.687987995355252,1,0,0,anti_homophones_plus
251,supi,4,-4.494938895870808,2,4.494938895870808,1,1,11,anti_homophones_plus
252,daRminizm,9,-8.21609102854279,3,8.21609102854279,1,0,0,anti_homophones_plus
253,fR@ntSeks8av°m@,15,-15.545454949596847,5,15.545454949596847,1,0,0,anti_homophones_plus
254,benetisj§,9,-6.914945978406787,4,6.914945978406787,1,0,0,anti_homophones_plus
255,demat9R,7,-4.77609614109653,3,4.77609614109653,1,0,6,anti_homophones_plus
256,kOsm§stRofilaZ,14,-11.452199113621264,5,11.452199113621264,1,0,0,anti_homophones_plus
257,R@d@sjaliniR,12,-12.371707340875759,5,12.371707340875759,1,0,0,anti_homophones_plus
258,RatwaR,6,-4.527295614031228,2,4.527295614031228,1,1,9,anti_homophones_plus
259,stys,4,-4.752906273116168,1,4.752906273116168,1,0,9,anti_homophones_plus
260,ab§diR,6,-5.718285355240963,3,5.718285355240963,1,0,1,anti_homophones_plus
261,bRabl,5,-4.673497130594945,1,4.673497130594945,1,0,8,anti_homophones_plus
262,baRd§,5,-5.025698572612878,2,5.025698572612878,1,0,7,anti_homophones_plus
263,ipEt,4,-4.221502626346148,2,4.221502626346148,1,2,9,anti_homophones_plus
264,tibl°m@,7,-5.08464821786996,3,5.08464821786996,1,1,7,anti_homophones_plus
265,spaib,5,-5.569611296757065,2,5.569611296757065,1,0,2,anti_homophones_plus
266,pedisj5,7,-6.114567150066287,3,6.114567150066287,1,0,1,anti_homophones_plus
267,kuRtogomEj@,11,-11.346930696142977,5,11.346930696142977,1,0,0,anti_homophones_plus
268,tetadjovat9R,12,-10.418242758005311,5,10.418242758005311,1,0,0,anti_homophones_plus
269,iNolajtm,8,-10.145120957539788,3,10.145120957539788,1,0,0,anti_homophones_plus
270,Raktiv@,7,-6.325527014502857,3,6.325527014502857,1,0,0,anti_homophones_plus
271,sudaZ,5,-5.006366093534665,2,5.006366093534665,1,0,5,anti_homophones_plus
272,fwajEt,6,-6.441433134068051,2,6.441433134068051,1,1,0,anti_homophones_plus
273,maSik,5,-5.1691961358456195,2,5.1691961358456195,1,0,5,anti_homophones_plus
274,aik,3,-4.275332559250222,2,4.275332559250222,1,0,33,anti_homophones_plus
275,bajolER,7,-7.992462530527216,3,7.992462530527216,1,0,0,anti_homophones_plus
276,saRwam@,7,-6.258738291834566,3,6.258738291834566,1,0,0,anti_homophones_plus
277,Zimnasj§,8,-5.035169657300454,3,5.035169657300454,1,1,1,anti_homophones_plus
278,uRdo,4,-5.664064691603651,2,5.664064691603651,1,0,4,anti_homophones_plus
279,ale,3,-3.6412193142203377,2,3.6412193142203377,1,5,66,anti_homophones_plus
280,asER°m@,7,-5.64144645284947,4,5.64144645284947,1,1,3,anti_homophones_plus
281,kOmi,4,-4.6927064592596714,2,4.6927064592596714,1,1,4,anti_homophones_plus
282,s°d@,4,-4.931181376716973,2,4.931181376716973,1,0,11,anti_homophones_plus
283,bRufR°l@,8,-7.8549507436505035,3,7.8549507436505035,1,0,0,anti_homophones_plus
284,aRtROR,6,-7.450265873532196,2,7.450265873532196,1,0,0,anti_homophones_plus
285,dusist,6,-5.12962137637562,2,5.12962137637562,1,0,3,anti_homophones_plus
286,s5kjetyve,9,-8.262992334162504,4,8.262992334162504,1,0,0,anti_homophones_plus
287,gut°fE,6,-6.73219917843969,3,6.73219917843969,1,0,0,anti_homophones_plus
288,psidelaRte,10,-11.754043966882605,4,11.754043966882605,1,0,0,anti_homophones_plus
289,R°fulyRj2,9,-8.669658602798394,4,8.669658602798394,1,0,0,anti_homophones_plus
290,k§gR8ozisjonEstige,18,-15.016223677927043,7,15.016223677927043,1,0,0,anti_homophones_plus
291,@f§sejiR,8,-7.23065612189842,4,7.23065612189842,1,0,0,anti_homophones_plus
292,OsfalsitastRas@,15,-16.60544469886375,6,16.60544469886375,1,0,0,anti_homophones_plus
293,floRifikas,10,-7.75149593249249,4,7.75149593249249,1,0,0,anti_homophones_plus
294,EkstRadisEp°le,14,-13.225717151262959,6,13.225717151262959,1,0,0,anti_homophones_plus
295,fE,2,-4.5692078530863105,1,4.5692078530863105,1,1,24,anti_homophones_plus
296,l§Ze,4,-4.367252082689198,2,4.367252082689198,1,1,10,anti_homophones_plus
297,nypsj§,6,-5.040535122184062,2,5.040535122184062,1,1,3,anti_homophones_plus
298,m@teRjEl,8,-7.048600696810613,3,7.048600696810613,1,0,0,anti_homophones_plus
299,vERsEl°m@,9,-5.5623848864522065,4,5.5623848864522065,1,0,0,anti_homophones_plus
300,mEjl,4,-4.802204698353433,1,4.802204698353433,1,0,4,anti_homophones_plus
301,siljanoloSe,11,-10.536481748900613,5,10.536481748900613,1,0,0,anti_homophones_plus
302,Eksi,4,-3.9997648616509274,2,3.9997648616509274,1,2,18,anti_homophones_plus
303,stR2,4,-5.055723919824945,1,5.055723919824945,1,0,9,anti_homophones_plus
304,k@dij§,6,-5.906483029674129,3,5.906483029674129,1,0,1,anti_homophones_plus
305,R§bOne,6,-6.405872317853134,3,6.405872317853134,1,0,0,anti_homophones_plus
