,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
65,lystReb5zjEm°m@,15,-12.826151229622589,6,12.826151229622589,1,0,0,anti_homophones_plus
66,R2n2,4,-4.998291798383751,2,4.998291798383751,1,0,2,anti_homophones_plus
67,aRtizm,6,-4.836722467580924,2,4.836722467580924,1,0,2,anti_homophones_plus
68,pOR,3,-3.731157647203864,1,3.731157647203864,1,2,30,anti_homophones_plus
69,foloR@sbORd@,12,-11.37344572553568,5,11.37344572553568,1,0,0,anti_homophones_plus
70,m@tiS,5,-6.507002148086862,2,6.507002148086862,1,0,2,anti_homophones_plus
71,5kizolaRman,11,-9.835259003275574,5,9.835259003275574,1,0,0,anti_homophones_plus
72,muS°Rin,7,-7.321925260352304,3,7.321925260352304,1,0,1,anti_homophones_plus
73,oROstRonaZ,10,-10.384013261511866,4,10.384013261511866,1,0,0,anti_homophones_plus
74,iRepenisti,10,-10.22926181114845,5,10.22926181114845,1,0,0,anti_homophones_plus
75,nOR,3,-4.060140037304784,1,4.060140037304784,1,2,29,anti_homophones_plus
76,pReflamine,10,-8.289039353424817,4,8.289039353424817,1,0,0,anti_homophones_plus
77,yRsonje,7,-7.450422271732979,3,7.450422271732979,1,0,0,anti_homophones_plus
78,kepitan5,8,-9.51997562044719,4,9.51997562044719,1,0,0,anti_homophones_plus
79,kaz,3,-4.090079177628958,1,4.090079177628958,1,2,35,anti_homophones_plus
80,m9R,3,-3.811218246978494,1,3.811218246978494,1,2,24,anti_homophones_plus
81,pERtinabatifik,14,-11.529445683497165,6,11.529445683497165,1,0,0,anti_homophones_plus
82,lasj§,5,-3.855673082612679,2,3.855673082612679,1,3,41,anti_homophones_plus
83,tabl,4,-3.354993011821834,1,3.354993011821834,1,7,26,anti_homophones_plus
84,as@blOk,7,-6.2617634493020535,3,6.2617634493020535,1,0,0,anti_homophones_plus
85,sid@tisadylaRiR,15,-14.68122877286509,7,14.68122877286509,1,0,0,anti_homophones_plus
86,sipERvjeje,10,-10.672801702121555,4,10.672801702121555,1,0,0,anti_homophones_plus
87,tRemanjakominike,16,-15.306439398069005,7,15.306439398069005,1,0,0,anti_homophones_plus
88,aba,3,-4.030251031916665,2,4.030251031916665,1,2,37,anti_homophones_plus
89,RapiG,5,-5.453440931163649,2,5.453440931163649,1,0,1,anti_homophones_plus
90,kORbine,7,-6.655781273436627,3,6.655781273436627,1,0,1,anti_homophones_plus
91,tRifone,7,-6.154251521995288,3,6.154251521995288,1,0,0,anti_homophones_plus
92,mER,3,-3.652393927474369,1,3.652393927474369,1,2,42,anti_homophones_plus
93,begORZ°R§,9,-7.001770766588206,4,7.001770766588206,1,0,0,anti_homophones_plus
94,kRetikoz,8,-7.753809539811305,3,7.753809539811305,1,0,0,anti_homophones_plus
95,kOksism,7,-6.497623250338903,2,6.497623250338903,1,0,0,anti_homophones_plus
96,Rezisj§,7,-4.879262344763363,3,4.879262344763363,1,0,4,anti_homophones_plus
97,bude,4,-4.605148101617065,2,4.605148101617065,1,1,16,anti_homophones_plus
98,nanamjol°m@,11,-10.168888216117175,5,10.168888216117175,1,0,0,anti_homophones_plus
99,gRaf,4,-3.4734315926419073,1,3.4734315926419073,1,3,23,anti_homophones_plus
100,inakt8alizasj§,14,-8.048198890771076,6,8.048198890771076,1,0,0,anti_homophones_plus
101,des@s,5,-3.927759056042097,2,3.927759056042097,1,1,12,anti_homophones_plus
102,enERvalonER,11,-9.95924236328705,5,9.95924236328705,1,0,0,anti_homophones_plus
103,b8ijonEt,8,-8.752721140240995,3,8.752721140240995,1,0,0,anti_homophones_plus
104,k8iditoleRabitaloz9R,20,-17.97325307963833,9,17.97325307963833,1,0,0,anti_homophones_plus
105,mobijasj@,9,-9.714203084247101,4,9.714203084247101,1,0,0,anti_homophones_plus
106,sol@,4,-4.710860904547639,2,4.710860904547639,1,0,11,anti_homophones_plus
107,pl5dR,5,-5.083428862303901,1,5.083428862303901,1,1,1,anti_homophones_plus
108,ly,2,-4.569247679246431,1,4.569247679246431,1,2,25,anti_homophones_plus
109,opj9R,5,-5.125916122714076,2,5.125916122714076,1,0,4,anti_homophones_plus
110,leZetakaskyRj@ti,16,-15.85010050612829,7,15.85010050612829,1,0,0,anti_homophones_plus
111,l5S,3,-4.436166442807599,1,4.436166442807599,1,1,10,anti_homophones_plus
112,fl9R,4,-3.4590411738504545,1,3.4590411738504545,1,4,20,anti_homophones_plus
113,patimet9R,9,-9.216023346799016,4,9.216023346799016,1,0,0,anti_homophones_plus
114,moloZi,6,-4.171870278326736,3,4.171870278326736,1,0,13,anti_homophones_plus
115,k§gRw5,6,-5.295203728417177,2,5.295203728417177,1,0,1,anti_homophones_plus
116,takoman9R,9,-8.914545023850344,4,8.914545023850344,1,0,0,anti_homophones_plus
117,atalagRozEf,11,-12.462678825860845,5,12.462678825860845,1,0,0,anti_homophones_plus
118,5tERs°lEz§pt8al,15,-14.439570296317571,6,14.439570296317571,1,0,0,anti_homophones_plus
119,fudR9R,6,-5.878728705459217,2,5.878728705459217,1,0,1,anti_homophones_plus
120,f9je,4,-4.544226910033124,2,4.544226910033124,1,1,6,anti_homophones_plus
121,REjabERZi,9,-9.637974726964252,4,9.637974726964252,1,0,0,anti_homophones_plus
122,taks,4,-4.386016487841954,1,4.386016487841954,1,0,11,anti_homophones_plus
123,pRote,5,-4.051189358856241,2,4.051189358856241,1,2,27,anti_homophones_plus
124,deSasj§,7,-5.835160570764521,3,5.835160570764521,1,0,6,anti_homophones_plus
125,ORmizm,6,-6.5893142900116155,2,6.5893142900116155,1,0,0,anti_homophones_plus
126,RagmitisikosaR,14,-14.711949182048464,6,14.711949182048464,1,0,0,anti_homophones_plus
127,adZo,4,-4.886709351148172,2,4.886709351148172,1,0,4,anti_homophones_plus
128,buke,4,-4.432767947284513,2,4.432767947284513,1,2,19,anti_homophones_plus
129,tiR,3,-3.446181395191567,1,3.446181395191567,1,6,50,anti_homophones_plus
130,apReR°plafReRe,14,-13.764564483068543,6,13.764564483068543,1,0,0,anti_homophones_plus
131,kot,3,-4.529370311779104,1,4.529370311779104,1,0,21,anti_homophones_plus
132,bale,4,-4.009244248361589,2,4.009244248361589,1,1,34,anti_homophones_plus
133,vetitifik,9,-8.702509570264587,4,8.702509570264587,1,0,0,anti_homophones_plus
134,vERnORdiz,9,-8.883743213131309,3,8.883743213131309,1,0,0,anti_homophones_plus
135,pal°m@,6,-4.043006133088831,3,4.043006133088831,1,1,22,anti_homophones_plus
136,SamoSabl,8,-8.056095270412685,3,8.056095270412685,1,0,0,anti_homophones_plus
137,aldaktivideoklavyR,18,-13.760749156349938,8,13.760749156349938,1,0,0,anti_homophones_plus
138,platRimaRtif,12,-10.951224586755512,4,10.951224586755512,1,0,0,anti_homophones_plus
139,vivinistik°m@,13,-9.145781291435915,6,9.145781291435915,1,0,0,anti_homophones_plus
140,difyzitik,9,-7.687067474757618,4,7.687067474757618,1,0,0,anti_homophones_plus
141,Rezistik,8,-6.364915482442384,3,6.364915482442384,1,0,1,anti_homophones_plus
142,bize,4,-4.73183246429243,2,4.73183246429243,1,0,20,anti_homophones_plus
143,b@d°m@,6,-4.602528969458904,3,4.602528969458904,1,1,7,anti_homophones_plus
144,RulaS9R,7,-6.784255177050181,3,6.784255177050181,1,0,1,anti_homophones_plus
145,kaRgylER,8,-7.1126997342990395,3,7.1126997342990395,1,0,0,anti_homophones_plus
146,sypsoizm,8,-7.451957117777927,3,7.451957117777927,1,0,0,anti_homophones_plus
147,gRa,3,-4.606590950356017,1,4.606590950356017,1,0,27,anti_homophones_plus
148,fRE,3,-4.127031221572462,1,4.127031221572462,1,0,19,anti_homophones_plus
149,tame,4,-4.861586050398542,2,4.861586050398542,1,0,16,anti_homophones_plus
150,Ryb@,4,-4.856924685804119,2,4.856924685804119,1,0,6,anti_homophones_plus
151,pERsOnOkl,9,-7.258843450405713,3,7.258843450405713,1,0,0,anti_homophones_plus
152,aksesj§,7,-5.355241491786651,3,5.355241491786651,1,0,1,anti_homophones_plus
153,spiRadZyst,10,-10.50415891046002,3,10.50415891046002,1,0,0,anti_homophones_plus
154,m°ne,4,-4.132862096242512,2,4.132862096242512,1,1,13,anti_homophones_plus
155,suS,3,-4.606640349907416,1,4.606640349907416,1,0,11,anti_homophones_plus
156,gRafoljomje,11,-8.25697138053392,4,8.25697138053392,1,0,0,anti_homophones_plus
157,maRdEstjonE,11,-10.456078201590733,4,10.456078201590733,1,0,0,anti_homophones_plus
158,dez5fEkt82,10,-6.730998404340447,4,6.730998404340447,1,0,0,anti_homophones_plus
159,piRoloZ9nist,12,-10.174707058089128,5,10.174707058089128,1,0,0,anti_homophones_plus
160,toleRe,6,-6.186486751971809,3,6.186486751971809,1,0,1,anti_homophones_plus
161,bizamizaiz@,11,-11.975181473463948,6,11.975181473463948,1,0,0,anti_homophones_plus
162,aRtiReame,9,-8.779782534662203,5,8.779782534662203,1,0,0,anti_homophones_plus
163,fanafiks,8,-8.597198236612448,3,8.597198236612448,1,0,0,anti_homophones_plus
164,miN2,4,-4.683645446465843,2,4.683645446465843,1,0,2,anti_homophones_plus
165,omozite,7,-5.708866408973028,4,5.708866408973028,1,0,1,anti_homophones_plus
166,@binatyRaZ,10,-9.252084330875515,5,9.252084330875515,1,0,0,anti_homophones_plus
167,gwaj9R,6,-5.468136063728691,2,5.468136063728691,1,0,1,anti_homophones_plus
168,lokysj§,7,-5.4081197136058705,3,5.4081197136058705,1,0,2,anti_homophones_plus
169,vak8Ol,6,-4.894473186292227,2,4.894473186292227,1,0,1,anti_homophones_plus
170,5gRafit9R,9,-7.635392044940697,4,7.635392044940697,1,0,0,anti_homophones_plus
171,taR,3,-3.5151735636449457,1,3.5151735636449457,1,5,55,anti_homophones_plus
172,R§R§kylER,9,-8.19354514401411,4,8.19354514401411,1,0,0,anti_homophones_plus
173,5pResi,6,-5.256767721698794,3,5.256767721698794,1,0,2,anti_homophones_plus
174,sikofaZ,7,-6.656852710366803,3,6.656852710366803,1,0,0,anti_homophones_plus
175,kRosj§,6,-5.8659169220321585,2,5.8659169220321585,1,0,5,anti_homophones_plus
176,bajit,5,-5.931550519691925,2,5.931550519691925,1,0,3,anti_homophones_plus
177,bod°lOt,7,-6.677959125881826,3,6.677959125881826,1,0,0,anti_homophones_plus
178,epEs°m@,7,-5.675422143695306,4,5.675422143695306,1,0,1,anti_homophones_plus
179,eZuRne,6,-7.555645209699665,3,7.555645209699665,1,0,2,anti_homophones_plus
180,faS2lje,7,-5.492195188806373,3,5.492195188806373,1,0,0,anti_homophones_plus
181,ebonEloRaj9R,12,-12.617417873638905,6,12.617417873638905,1,0,0,anti_homophones_plus
182,moRasj§,7,-4.544162946024997,3,4.544162946024997,1,0,9,anti_homophones_plus
183,mitasj§,7,-4.673219596307309,3,4.673219596307309,1,1,17,anti_homophones_plus
184,opREv°niR,9,-7.932558998199195,4,7.932558998199195,1,0,0,anti_homophones_plus
185,zon,3,-4.940620617280858,1,4.940620617280858,1,0,9,anti_homophones_plus
186,buR°lasj§,9,-6.46175858159214,4,6.46175858159214,1,0,0,anti_homophones_plus
187,fyzj§,5,-4.0504219535268655,2,4.0504219535268655,1,0,2,anti_homophones_plus
188,5desaje,7,-6.949539121290292,4,6.949539121290292,1,0,0,anti_homophones_plus
189,man,3,-3.283869885394755,1,3.283869885394755,1,5,45,anti_homophones_plus
190,peR@smistOlOZik,15,-10.860175301717673,6,10.860175301717673,1,0,0,anti_homophones_plus
191,ymo,3,-4.3359181421166495,2,4.3359181421166495,1,2,14,anti_homophones_plus
192,dezi,4,-4.011856622467986,2,4.011856622467986,1,1,16,anti_homophones_plus
193,igwal,5,-6.070029776009225,2,6.070029776009225,1,0,0,anti_homophones_plus
194,sykyRik,7,-6.861927479505241,3,6.861927479505241,1,0,0,anti_homophones_plus
195,vjol9Rnov@sj§,13,-10.973481929776238,5,10.973481929776238,1,0,0,anti_homophones_plus
196,kotize,6,-5.510252421484899,3,5.510252421484899,1,1,4,anti_homophones_plus
197,fERnasj§,8,-6.302754814904482,3,6.302754814904482,1,0,2,anti_homophones_plus
198,palminERvERsibiliz@,19,-14.0554558888242,8,14.0554558888242,1,0,0,anti_homophones_plus
199,Rezij§,6,-5.613022280749583,3,5.613022280749583,1,0,1,anti_homophones_plus
200,kaliNe,6,-5.695923488240626,3,5.695923488240626,1,0,6,anti_homophones_plus
201,sabuRZEt,8,-8.540473162462172,3,8.540473162462172,1,0,0,anti_homophones_plus
202,kRys,4,-4.244993020468862,1,4.244993020468862,1,2,6,anti_homophones_plus
203,l@te,4,-4.651067921294597,2,4.651067921294597,1,1,22,anti_homophones_plus
204,@fil,4,-4.667184240889258,2,4.667184240889258,1,0,9,anti_homophones_plus
205,pRevjabl,8,-6.075055791525385,2,6.075055791525385,1,0,0,anti_homophones_plus
206,amad,4,-5.405899879663713,2,5.405899879663713,1,1,9,anti_homophones_plus
207,kaRka,5,-5.446844797694116,2,5.446844797694116,1,0,4,anti_homophones_plus
208,pajy,4,-5.262980449780847,2,5.262980449780847,1,1,6,anti_homophones_plus
209,R§bijaZ,7,-7.371035999207926,3,7.371035999207926,1,0,0,anti_homophones_plus
210,foRik,5,-5.396722077830553,2,5.396722077830553,1,0,5,anti_homophones_plus
211,kazE,4,-5.173916821490832,2,5.173916821490832,1,0,7,anti_homophones_plus
212,f°v5,4,-8.638521505990491,2,8.638521505990491,1,0,0,anti_homophones_plus
213,syRvi,5,-4.698171585643,2,4.698171585643,1,1,6,anti_homophones_plus
214,p@sEl°Ri,8,-6.886930127700734,4,6.886930127700734,1,0,0,anti_homophones_plus
215,papite,6,-5.018555278932769,3,5.018555278932769,1,3,6,anti_homophones_plus
216,mesinEgz@plan,13,-11.870542905649643,5,11.870542905649643,1,0,0,anti_homophones_plus
217,muv@t9R,7,-6.536247166608734,3,6.536247166608734,1,0,0,anti_homophones_plus
218,saliN°m@,8,-6.210729493471833,4,6.210729493471833,1,0,2,anti_homophones_plus
219,stERoskomynifER,15,-12.525428896593235,6,12.525428896593235,1,0,0,anti_homophones_plus
220,S°vERsiRigoRa,13,-12.769545190187102,6,12.769545190187102,1,0,0,anti_homophones_plus
221,s°kwat,6,-6.841927100536088,2,6.841927100536088,1,0,0,anti_homophones_plus
222,k§venefORtEt,12,-13.584217389694228,5,13.584217389694228,1,0,0,anti_homophones_plus
223,k§posefaktyRlybRijaZ,20,-14.284621198055921,8,14.284621198055921,1,0,0,anti_homophones_plus
224,5tR@s,5,-4.6402643259003655,2,4.6402643259003655,1,1,4,anti_homophones_plus
225,@tin9R,6,-5.110572421211211,3,5.110572421211211,1,0,5,anti_homophones_plus
226,knut,4,-5.148373766524607,1,5.148373766524607,1,0,3,anti_homophones_plus
227,malite,6,-4.233348452523159,3,4.233348452523159,1,2,24,anti_homophones_plus
228,dusEt,5,-4.7029578533176,2,4.7029578533176,1,0,3,anti_homophones_plus
229,kRwasj§,7,-5.370329726758391,2,5.370329726758391,1,0,2,anti_homophones_plus
230,b@dabl,6,-5.19092285435128,2,5.19092285435128,1,0,3,anti_homophones_plus
231,SometoRe,8,-8.543484907641412,4,8.543484907641412,1,0,0,anti_homophones_plus
232,kRadon@,7,-7.7035085763982485,3,7.7035085763982485,1,0,0,anti_homophones_plus
233,m@gR°nwe,8,-8.113784044713174,3,8.113784044713174,1,0,0,anti_homophones_plus
234,R°k9j,5,-4.574508303043636,2,4.574508303043636,1,1,1,anti_homophones_plus
235,toR,3,-4.847646991340647,1,4.847646991340647,1,1,29,anti_homophones_plus
236,atRi,4,-4.656820940297579,2,4.656820940297579,1,0,14,anti_homophones_plus
237,stomER°maRisje,14,-13.730123107110943,6,13.730123107110943,1,0,0,anti_homophones_plus
238,p@te,4,-4.196911222242027,2,4.196911222242027,1,2,28,anti_homophones_plus
239,kalize,6,-3.9424285787332596,3,3.9424285787332596,1,4,18,anti_homophones_plus
240,S5tonje,7,-6.761565238817059,3,6.761565238817059,1,0,0,anti_homophones_plus
241,kRoloZi,7,-5.366116357064549,3,5.366116357064549,1,0,5,anti_homophones_plus
242,kOlEzj5,7,-8.06576788163473,3,8.06576788163473,1,0,0,anti_homophones_plus
243,R°buR°le,8,-7.602101404556611,4,7.602101404556611,1,0,0,anti_homophones_plus
244,pastim@,7,-6.417325848548152,3,6.417325848548152,1,0,1,anti_homophones_plus
245,gRuj,4,-4.5748060513089905,1,4.5748060513089905,1,1,4,anti_homophones_plus
246,pRagm@,6,-6.084258309749221,2,6.084258309749221,1,0,2,anti_homophones_plus
247,py°tonEl,8,-9.61809858157571,4,9.61809858157571,1,0,0,anti_homophones_plus
248,sepaRavjotip@,13,-12.624503516856672,6,12.624503516856672,1,0,0,anti_homophones_plus
249,iRatwaR,7,-5.83616316760391,3,5.83616316760391,1,0,2,anti_homophones_plus
250,klER,4,-3.553685461742279,1,3.553685461742279,1,4,27,anti_homophones_plus
251,otRi,4,-5.554313197590798,2,5.554313197590798,1,0,7,anti_homophones_plus
252,ome,3,-4.390200267653634,2,4.390200267653634,1,1,25,anti_homophones_plus
253,tRibyna,7,-6.084188304494751,3,6.084188304494751,1,0,0,anti_homophones_plus
254,eglasj§,7,-5.666758898903939,3,5.666758898903939,1,1,4,anti_homophones_plus
255,baRolOg,7,-6.272365469689264,3,6.272365469689264,1,0,0,anti_homophones_plus
256,sjasj§,6,-4.760123378612204,2,4.760123378612204,1,0,14,anti_homophones_plus
257,tos5kReedyltyRbi,16,-15.089611135681713,7,15.089611135681713,1,0,0,anti_homophones_plus
258,Eksj§,5,-3.172935764770047,2,3.172935764770047,1,5,24,anti_homophones_plus
259,pEs9R,5,-4.925352548549176,2,4.925352548549176,1,0,5,anti_homophones_plus
260,patik,5,-3.886820375627314,2,3.886820375627314,1,3,23,anti_homophones_plus
261,2R2z°m@,7,-4.842914579026774,4,4.842914579026774,1,0,3,anti_homophones_plus
262,defEblEsk,9,-7.601863052141181,3,7.601863052141181,1,0,0,anti_homophones_plus
263,apaRavelok°Ro,13,-12.58807477964671,7,12.58807477964671,1,0,0,anti_homophones_plus
264,EgzostERvEn,11,-9.825314039126896,4,9.825314039126896,1,0,0,anti_homophones_plus
265,mekRam@,7,-8.071133948639504,3,8.071133948639504,1,0,0,anti_homophones_plus
266,tR@spORtije,11,-7.020251797659153,4,7.020251797659153,1,0,1,anti_homophones_plus
267,lESmanyl°t@sjalizm,18,-14.145874544263643,7,14.145874544263643,1,0,0,anti_homophones_plus
268,kRepRone,8,-7.4936607971037095,3,7.4936607971037095,1,0,0,anti_homophones_plus
269,inasj§,6,-3.669274117063171,3,3.669274117063171,1,5,21,anti_homophones_plus
270,t2tonEt,7,-6.859537490560449,3,6.859537490560449,1,0,0,anti_homophones_plus
271,pjEs,4,-4.875369488967815,1,4.875369488967815,1,0,7,anti_homophones_plus
272,m§tR,4,-5.331005465227157,1,5.331005465227157,1,0,7,anti_homophones_plus
273,kReabOlS°vabl,13,-9.009798811457799,5,9.009798811457799,1,0,0,anti_homophones_plus
274,minada,6,-6.438490171510998,3,6.438490171510998,1,0,0,anti_homophones_plus
275,papERklEt°m@,12,-10.129410660219353,5,10.129410660219353,1,0,0,anti_homophones_plus
276,@pl,3,-4.412037630601153,1,4.412037630601153,1,2,9,anti_homophones_plus
277,pyskasjEl,9,-9.5063973852028,3,9.5063973852028,1,0,0,anti_homophones_plus
278,k@bRokE,7,-7.354930075711794,3,7.354930075711794,1,0,0,anti_homophones_plus
279,p2zaR,5,-5.268072281483019,2,5.268072281483019,1,0,1,anti_homophones_plus
280,meS@Zelegizm,12,-11.566384967577319,5,11.566384967577319,1,0,0,anti_homophones_plus
281,dekRedyksaZe,12,-10.275452058303095,5,10.275452058303095,1,0,0,anti_homophones_plus
282,f@daZ,5,-5.246769806419158,2,5.246769806419158,1,1,5,anti_homophones_plus
283,madiR,5,-6.05669808159167,2,6.05669808159167,1,0,2,anti_homophones_plus
284,suflakE,7,-7.652535578548792,3,7.652535578548792,1,0,0,anti_homophones_plus
285,pale,4,-3.9122744551632205,2,3.9122744551632205,1,2,44,anti_homophones_plus
286,vERZ,4,-4.746178359271085,1,4.746178359271085,1,1,8,anti_homophones_plus
287,igRoelEksjEl,12,-11.551731464424327,5,11.551731464424327,1,0,0,anti_homophones_plus
288,syRpyRpRote,11,-9.577734493801684,4,9.577734493801684,1,0,0,anti_homophones_plus
289,etalize,7,-5.297634382887153,4,5.297634382887153,1,0,3,anti_homophones_plus
290,S@baZ,5,-5.61209412563848,2,5.61209412563848,1,1,1,anti_homophones_plus
291,sfesj2z°m@,10,-7.284736541564225,4,7.284736541564225,1,0,0,anti_homophones_plus
292,dekReaZ,7,-6.781311055572231,3,6.781311055572231,1,0,0,anti_homophones_plus
293,monimatif,9,-7.164439033303882,4,7.164439033303882,1,0,0,anti_homophones_plus
294,kafuji,6,-5.013360281891191,3,5.013360281891191,1,1,1,anti_homophones_plus
295,altER,5,-4.319163308937479,2,4.319163308937479,1,2,8,anti_homophones_plus
296,EkstRys,7,-6.073162328783406,2,6.073162328783406,1,0,3,anti_homophones_plus
297,k§soly,6,-5.653756538461621,3,5.653756538461621,1,0,0,anti_homophones_plus
298,dezEstik,8,-5.910205994993765,3,5.910205994993765,1,0,0,anti_homophones_plus
299,deklik,6,-5.349792398641575,2,5.349792398641575,1,0,2,anti_homophones_plus
300,RybalZeRje,10,-11.00304054505241,4,11.00304054505241,1,0,0,anti_homophones_plus
301,vjOm,4,-4.570857403967133,1,4.570857403967133,1,0,3,anti_homophones_plus
302,Re5st,5,-6.584791179452324,2,6.584791179452324,1,0,1,anti_homophones_plus
303,sani,4,-5.0657456344218055,2,5.0657456344218055,1,0,15,anti_homophones_plus
304,tER,3,-3.1768135647610305,1,3.1768135647610305,1,7,53,anti_homophones_plus
