,index,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal,rank_num_homophones
7284,10757,cumulation,0.0,0,kjumjUl1SH,N,4,10,3,False,0,-6.076666109493042,6.076666109493042,11595.0
7285,10758,cumulative,0.48,2,kjumjUl@tIv,A,4,11,4,False,0,-7.428348313599059,7.428348313599059,11596.0
7286,10759,cumulatively,0.0,2,kjumjUl@tIvlI,ADV,5,13,5,False,0,-7.725678347918703,7.725678347918703,11597.0
7287,10760,cumulonimbus,0.0,3,kjumjUl5nImb@s,N,5,14,5,False,0,-12.332008734239082,12.332008734239082,11598.0
7288,10761,cumulus,0.0,1,kjumjUl@s,N,3,9,3,False,0,-6.395720985366007,6.395720985366007,11599.0
7289,10762,cuneiform,0.0,0,kjunIIf$m,A,4,9,4,False,1,-7.764399702025083,7.764399702025083,1870.0
7290,10764,cunnilinctus,0.0,1,kVnIlINkt@s,N,4,11,4,False,0,-11.118789367314859,11.118789367314859,11600.0
7291,10765,cunnilingus,0.0,1,kVnIlINg@s,N,4,10,4,False,0,-9.930638188963202,9.930638188963202,11601.0
7292,10766,cunning,0.78,1,kVnIN,N,2,5,2,False,1,-5.35186345301985,5.35186345301985,1871.0
7293,10768,cunningly,0.3,2,kVnINlI,ADV,3,7,3,False,0,-5.955908810837805,5.955908810837805,11602.0
7294,10769,cunt,0.48,1,kVnt,N,1,4,1,False,0,-4.41275345534695,4.41275345534695,11603.0
7295,10770,cup,1.89,1,kVp,N,1,3,1,False,1,-3.839851930153969,3.839851930153969,1872.0
7296,10772,cupbearer,0.0,2,kVpb8r@R,N,3,8,3,False,0,-6.809217549928371,6.809217549928371,11604.0
7297,10773,cupboard,1.3,2,kVb@d,N,2,5,2,False,0,-6.1753379464602896,6.1753379464602896,11605.0
7298,10775,cupcake,0.0,2,kVpk1k,N,2,6,2,False,0,-5.862915396964504,5.862915396964504,11606.0
7299,10777,cupful,0.0,2,kVpfUl,N,2,6,2,False,0,-5.176651570562409,5.176651570562409,11607.0
7300,10778,cupid,0.3,1,kjupId,N,2,6,2,False,0,-6.077840802155644,6.077840802155644,11608.0
7301,10779,cupidity,0.0,0,kjupId@tI,N,4,9,4,False,0,-6.847278910601945,6.847278910601945,11609.0
7302,10780,cupola,0.0,1,kjup@l@,N,3,7,3,False,0,-9.744556359363653,9.744556359363653,11610.0
7303,10781,cuppa,0.0,2,kVp@,N,2,4,2,False,0,-5.7709210000138205,5.7709210000138205,11611.0
7304,10782,cupping,0.0,1,kVpIN,N,2,5,2,False,0,-6.185119791135698,6.185119791135698,11612.0
7305,10783,cupric,0.0,0,kjuprIk,A,2,7,2,False,0,-7.789319183971747,7.789319183971747,11613.0
7306,10786,cur,0.0,1,k3R,N,1,3,1,False,0,-4.589906755227437,4.589906755227437,11614.0
7307,10787,curability,0.0,2,kj9r@bIl@tI,N,5,11,5,False,0,-6.378076964772208,6.378076964772208,11615.0
7308,10788,curable,0.0,2,kj9r@bP,A,3,7,2,False,0,-5.127138638486458,5.127138638486458,11616.0
7309,10789,curably,0.0,2,kj9r@blI,ADV,3,8,3,False,0,-5.48350937195246,5.48350937195246,11617.0
7310,10790,curacao,0.0,1,kj9r@s5,N,3,7,3,False,0,-8.118066428183264,8.118066428183264,11618.0
7311,10791,curacoa,0.0,1,kj5r@s5@,N,4,8,4,False,0,-8.797621861464512,8.797621861464512,11619.0
7312,10792,curacy,0.0,2,kj9r@sI,N,3,7,3,False,0,-6.262819322335651,6.262819322335651,11620.0
7313,10793,curate,0.3,0,kj9r@t,N,2,6,2,False,0,-5.6191291739813884,5.6191291739813884,11621.0
7314,10794,curative,0.0,2,kj9r@tIv,A,3,8,3,False,1,-6.247118956987661,6.247118956987661,1873.0
7315,10796,curator,0.3,0,kj9r1t@R,N,3,8,3,False,0,-6.228727234470072,6.228727234470072,11622.0
7316,10797,curatorship,0.0,2,kj9r1t@SIp,N,4,10,4,False,0,-8.278248642722247,8.278248642722247,11623.0
7317,10798,curb,0.0,1,k3b,N,1,3,1,False,2,-4.647872375565702,4.647872375565702,408.0
7318,10800,curd,0.6,1,k3d,N,1,3,1,False,0,-4.792041920971552,4.792041920971552,11624.0
7319,10801,curdle,0.3,1,k3dP,V,2,4,1,False,0,-4.671656594596966,4.671656594596966,11625.0
7320,10802,cure,1.15,1,kj9R,N,1,4,1,False,1,-4.132430302943349,4.132430302943349,1874.0
7321,10804,cure,0.0,1,kj9r1,N,2,5,2,False,0,-5.597759997092704,5.597759997092704,11626.0
7322,10806,curettage,0.0,2,kjUrEtI_,N,3,8,3,False,0,-9.661638640361398,9.661638640361398,11627.0
7323,10807,curette,0.0,1,kj9rEt,V,2,6,2,False,1,-5.9776731004799615,5.9776731004799615,1875.0
7324,10809,curfew,0.3,1,k3fju,N,2,5,2,False,0,-6.8364977240311875,6.8364977240311875,11628.0
7325,10810,curia,0.0,0,kj9r7,N,2,5,2,False,0,-5.973472193535956,5.973472193535956,11629.0
7326,10811,curio,0.0,1,kj9rI5,N,3,6,3,False,0,-6.33436314826111,6.33436314826111,11630.0
7327,10812,curiosity,1.36,2,kj9rIQs@tI,N,5,10,5,False,0,-8.013688786997168,8.013688786997168,11631.0
7328,10813,curious,1.71,0,kj9r7s,A,2,6,2,False,0,-5.029874624812495,5.029874624812495,11632.0
7329,10814,curiously,1.23,2,kj9r7slI,ADV,3,8,3,False,0,-5.234418601728493,5.234418601728493,11633.0
7330,10815,curl,0.9,1,k3l,N,1,3,1,False,1,-4.3330998854507525,4.3330998854507525,1876.0
7331,10817,curler,0.0,2,k3l@R,N,2,5,2,False,0,-4.986918694733585,4.986918694733585,11634.0
7332,10818,curlew,0.0,1,k3lju,N,2,5,2,False,0,-5.267338195546568,5.267338195546568,11635.0
7333,10819,curlicue,0.0,2,k3lIkju,N,3,7,3,False,0,-8.846300811265134,8.846300811265134,11636.0
7334,10820,curliness,0.0,2,k3lInIs,N,3,7,3,False,0,-5.363318739152876,5.363318739152876,11637.0
7335,10821,curling,0.0,1,k3lIN,N,2,5,2,False,0,-5.208990865143773,5.208990865143773,11638.0
7336,10827,curly,0.6,2,k3lI,A,2,4,2,False,0,-4.611334470812817,4.611334470812817,11639.0
7337,10828,curmudgeon,0.0,1,k3mV_@n,N,3,7,3,False,0,-6.797351885110226,6.797351885110226,11640.0
7338,10829,currant,0.3,0,kVr@nt,N,2,6,2,False,2,-4.974367662857607,4.974367662857607,409.0
7339,10830,currency,1.18,2,kVr@nsI,N,3,7,3,False,0,-6.058623252511484,6.058623252511484,11641.0
7340,10835,currently,1.34,2,kVr@ntlI,ADV,3,8,3,False,0,-5.7022471281631635,5.7022471281631635,11642.0
7341,10836,curriculum,1.11,0,k@rIkj@l@m,N,4,10,4,False,0,-12.318919576542635,12.318919576542635,11643.0
7342,10838,currish,0.0,2,k3rIS,A,2,5,2,False,0,-5.24692271281848,5.24692271281848,11644.0
7343,10839,currishly,0.0,2,k3rISlI,ADV,3,7,3,False,0,-5.692422841627315,5.692422841627315,11645.0
7344,10840,curry,0.7,1,kVrI,N,2,4,2,False,2,-4.969538567556219,4.969538567556219,410.0
7345,10844,curse,1.0,1,k3s,N,1,3,1,False,1,-4.8611377054985425,4.8611377054985425,1877.0
7346,10846,cursed,0.0,1,k3sId,A,2,5,2,False,0,-5.909245763683508,5.909245763683508,11646.0
7347,10847,cursedly,0.0,2,k3sIdlI,ADV,3,7,3,False,0,-6.024998409510527,6.024998409510527,11647.0
7348,10848,cursive,0.0,0,k3sIv,A,2,5,2,False,0,-4.710874329314408,4.710874329314408,11648.0
7349,10849,cursively,0.0,2,k3sIvlI,ADV,3,7,3,False,0,-4.8839166619005905,4.8839166619005905,11649.0
7350,10850,cursorily,0.0,2,k3s@r@lI,ADV,4,8,4,False,0,-6.99791628730485,6.99791628730485,11650.0
7351,10851,cursory,0.3,0,k3s@rI,A,3,6,3,False,0,-5.536448448964864,5.536448448964864,11651.0
7352,10852,curst,0.0,2,k3st,A,1,4,1,False,0,-4.8056994449659065,4.8056994449659065,11652.0
7353,10853,curt,0.3,1,k3t,A,1,3,1,False,0,-4.2703127372547245,4.2703127372547245,11653.0
7354,10854,curtail,0.6,0,k3t1l,V,2,5,2,False,0,-5.321017645711405,5.321017645711405,11654.0
7355,10855,curtailment,0.0,2,k3t1lm@nt,N,3,9,3,False,0,-7.057866110296443,7.057866110296443,11655.0
7356,10856,curtain,1.64,1,k3tH,N,2,4,1,False,1,-4.865379413684425,4.865379413684425,1878.0
7357,10862,curtains,0.0,1,k3tHz,N,2,5,1,False,0,-5.565840071721414,5.565840071721414,11656.0
7358,10863,curtly,0.48,2,k3tlI,ADV,2,5,2,False,0,-4.87904188596289,4.87904188596289,11657.0
7359,10864,curtness,0.0,2,k3tnIs,N,2,6,2,False,0,-4.871946769195189,4.871946769195189,11658.0
7360,10865,curtsy,0.0,1,k3tsI,N,2,5,2,False,1,-5.618034845768857,5.618034845768857,1879.0
7361,10867,curvaceous,0.0,2,k3v1S@s,A,3,7,3,False,0,-6.4122342086885284,6.4122342086885284,11659.0
7362,10868,curvaceously,0.0,2,k3v1S@slI,ADV,4,9,4,False,0,-6.546616479029443,6.546616479029443,11660.0
7363,10869,curvature,0.3,2,k3v@J@R,N,3,7,3,False,0,-6.798636302219848,6.798636302219848,11661.0
7364,10870,curve,1.32,1,k3v,N,1,3,1,False,1,-4.623764034812319,4.623764034812319,1880.0
7365,10872,cushiness,0.0,2,kUSInIs,N,3,7,3,False,0,-5.436305917153981,5.436305917153981,11662.0
7366,10873,cushion,1.15,0,kUSH,N,2,4,1,False,1,-4.414228059298249,4.414228059298249,1881.0
7367,10875,cushy,0.0,0,kUSI,A,2,4,2,False,0,-4.97205310613482,4.97205310613482,11663.0
7368,10876,cusp,0.0,1,kVsp,N,1,4,1,False,0,-5.037697061396705,5.037697061396705,11664.0
7369,10877,cuspidor,0.0,0,kVspId$R,N,3,8,3,False,0,-8.185374583822734,8.185374583822734,11665.0
7370,10878,cuss,0.0,1,kVs,N,1,3,1,False,1,-4.209592144148889,4.209592144148889,1882.0
7371,10880,cussed,0.0,1,kVsId,A,2,5,2,False,0,-5.687934663825891,5.687934663825891,11666.0
7372,10881,cussedly,0.0,2,kVsIdlI,ADV,3,7,3,False,0,-5.8036873096529105,5.8036873096529105,11667.0
7373,10882,cussedness,0.0,2,kVsIdnIs,N,3,8,3,False,0,-6.546633989420596,6.546633989420596,11668.0
7374,10885,custodial,0.0,2,kVst5dj@l,A,3,9,3,False,0,-7.964384168117162,7.964384168117162,11669.0
7375,10886,custodian,0.3,2,kVst5dj@n,N,3,9,3,False,0,-7.518918445941395,7.518918445941395,11670.0
7376,10887,custodianship,0.0,2,kVst5dj@nSIp,N,4,12,4,False,0,-9.288618897662174,9.288618897662174,11671.0
7377,10888,custody,0.9,0,kVst@dI,N,3,7,3,False,0,-6.796279254910793,6.796279254910793,11672.0
7378,10889,custom,1.38,1,kVst@m,N,2,6,2,False,1,-6.089408943788251,6.089408943788251,1883.0
7379,10891,customarily,0.3,2,kVst@m@r@lI,ADV,5,11,5,False,0,-9.454734998723751,9.454734998723751,11673.0
7380,10892,customary,0.85,2,kVst@m@rI,A,4,9,4,False,0,-8.453649456750647,8.453649456750647,11674.0
7381,10894,customer,1.58,0,kVst@m@R,N,3,8,3,False,0,-7.74884632955832,7.74884632955832,11675.0
7382,10895,customhouse,0.0,2,kVst@mh6s,N,3,9,3,False,0,-8.181384564048903,8.181384564048903,11676.0
7383,10897,customs,1.08,1,kVst@mz,N,2,7,2,False,0,-7.6180720652402165,7.6180720652402165,11677.0
7384,10900,cut,1.57,1,kVt,N,1,3,1,False,1,-3.849235539650129,3.849235539650129,1884.0
7385,10905,cutaneous,0.0,0,kjut1nj@s,A,3,9,3,False,0,-7.010981184770627,7.010981184770627,11678.0
7386,10907,cutaway,0.0,2,kVt@w1,N,3,6,3,False,0,-6.32028030566146,6.32028030566146,11679.0
7387,10908,cutback,0.0,1,kVtb{k,N,2,6,2,False,0,-6.096781760225564,6.096781760225564,11680.0
7388,10911,cute,0.48,1,kjut,A,1,4,1,False,0,-4.559560003389623,4.559560003389623,11681.0
7389,10912,cutely,0.0,2,kjutlI,ADV,2,6,2,False,0,-5.707398488699783,5.707398488699783,11682.0
7390,10913,cuteness,0.0,2,kjutnIs,N,2,7,2,False,0,-5.52768762476651,5.52768762476651,11683.0
7391,10915,cuticle,0.0,1,kjutIkP,N,3,7,2,False,0,-6.460932545469455,6.460932545469455,11684.0
7392,10917,cutlass,0.0,1,kVtl@s,N,2,6,2,False,0,-5.622249873134577,5.622249873134577,11685.0
7393,10918,cutler,0.3,0,kVtl@R,N,2,6,2,False,0,-4.853216671295485,4.853216671295485,11686.0
7394,10919,cutlery,0.48,2,kVtl@rI,N,3,7,3,False,0,-6.165803148045626,6.165803148045626,11687.0
7395,10920,cutlet,0.3,0,kVtlIt,N,2,6,2,False,0,-7.1384358568184885,7.1384358568184885,11688.0
7396,10923,cutout,0.3,1,kVt6t,N,2,5,2,False,0,-5.2570652771499615,5.2570652771499615,11689.0
7397,10925,cutpurse,0.0,2,kVtp3s,N,2,6,2,False,0,-6.134026304037656,6.134026304037656,11690.0
7398,10927,cutter,0.48,2,kVt@R,N,2,5,2,False,0,-4.45696546153945,4.45696546153945,11691.0
7399,10928,cutthroat,0.0,1,kVtTr5t,A,2,7,2,False,1,-6.8155472298422035,6.8155472298422035,1885.0
7400,10930,cutting,1.04,1,kVtIN,N,2,5,2,False,1,-5.3186636781244045,5.3186636781244045,1886.0
7401,10932,cuttingly,0.0,2,kVtINlI,ADV,3,7,3,False,0,-5.759383607680962,5.759383607680962,11692.0
7402,10934,cuttle,0.0,1,kVtP,N,2,4,1,False,0,-4.401489860710365,4.401489860710365,11693.0
7403,10935,cuttlefish,0.0,2,kVtPfIS,N,3,7,2,False,0,-6.6114985660943,6.6114985660943,11694.0
7404,10937,cutworm,0.0,2,kVtw3m,N,2,6,2,False,0,-6.408433987314103,6.408433987314103,11695.0
7405,10938,cwm,0.0,1,kum,N,1,3,1,False,0,-4.4984170931498,4.4984170931498,11696.0
7406,10939,cwt,0.0,0,hVndr@dw1t,,3,10,3,False,1,-9.797608518984973,9.797608518984973,1887.0
7407,10940,cyanide,0.0,0,s2@n2d,N,3,6,3,False,0,-7.128425993849462,7.128425993849462,11697.0
7408,10941,cybernetic,0.0,0,s2b@nEtIk,A,4,9,4,False,0,-7.270163704666225,7.270163704666225,11698.0
7409,10942,cybernetically,0.0,2,s2b@nEtIk@lI,ADV,6,12,6,False,0,-7.93105327428853,7.93105327428853,11699.0
7410,10943,cybernetics,0.0,2,s2b@nEtIks,N,4,10,4,False,0,-8.67006069843337,8.67006069843337,11700.0
7411,10944,cyclamate,0.0,0,s2kl@m1t,N,3,8,3,False,0,-6.925875121581243,6.925875121581243,11701.0
7412,10945,cyclamen,0.0,1,sIkl@m@n,N,3,8,3,False,0,-7.840357211000908,7.840357211000908,11702.0
7413,10946,cycle,1.49,1,s2kP,N,2,4,1,False,1,-3.9629274615997687,3.9629274615997687,1888.0
7414,10948,cyclic,0.0,2,s2klIk,A,2,6,2,False,0,-5.794393133191254,5.794393133191254,11703.0
7415,10949,cyclical,0.0,2,s2klIkP,A,3,7,2,False,0,-6.471334081426156,6.471334081426156,11704.0
7416,10950,cyclically,0.0,2,s2klIk@lI,ADV,4,9,4,False,0,-6.155695250288826,6.155695250288826,11705.0
7417,10951,cyclist,0.3,2,s2klIst,N,2,7,2,False,0,-5.560003333835089,5.560003333835089,11706.0
7418,10952,cyclone,0.0,1,s2kl5n,N,2,6,2,False,0,-5.612572937364996,5.612572937364996,11707.0
7419,10953,cyclonic,0.0,2,s2klQnIk,A,3,8,3,False,0,-7.757094834669479,7.757094834669479,11708.0
7420,10954,cyclopaedia,0.0,0,s2kl5pidj@,N,4,10,4,False,0,-7.526674474461207,7.526674474461207,11709.0
7421,10955,Cyclopean,0.0,2,s2kl5pj@n,A,3,9,3,False,0,-6.719142455034292,6.719142455034292,11710.0
7422,10956,Cyclops,0.0,0,s2klQps,N,2,7,2,False,0,-7.374728812748964,7.374728812748964,11711.0
7423,10957,cyclostyle,0.0,2,s2kl5st2l,N,3,9,3,False,1,-8.391300797199163,8.391300797199163,1889.0
7424,10959,cyclotron,0.0,2,s2kl@trQn,N,3,9,3,False,0,-9.719389370219774,9.719389370219774,11712.0
7425,10960,cygnet,0.0,0,sIgnIt,N,2,6,2,False,1,-5.13303271783983,5.13303271783983,1890.0
7426,10961,cylinder,0.9,0,sIlInd@R,N,3,8,3,False,0,-7.963765492016323,7.963765492016323,11713.0
7427,10962,cylindrical,0.0,2,sIlIndrIkP,A,4,10,3,False,0,-10.4611945384513,10.4611945384513,11714.0
7428,10963,cylindrically,0.0,2,sIlIndrIk@lI,ADV,5,12,5,False,0,-10.543218519272695,10.543218519272695,11715.0
7429,10964,cymbal,0.0,1,sImbP,N,2,5,1,False,1,-4.951916409569961,4.951916409569961,1891.0
7430,10965,cymbalist,0.0,2,sImb@lIst,N,3,9,3,False,1,-7.620085408233519,7.620085408233519,1892.0
7431,10966,cynic,0.3,0,sInIk,N,2,5,2,False,0,-5.202494656736678,5.202494656736678,11716.0
7432,10967,cynical,0.95,2,sInIkP,A,3,6,2,False,0,-5.838683564772614,5.838683564772614,11717.0
7433,10968,cynically,0.3,2,sInIk@lI,ADV,4,8,4,False,0,-5.845036708561918,5.845036708561918,11718.0
7434,10969,cynicism,0.6,2,sInIsIz@m,N,4,9,4,False,0,-7.135403926919679,7.135403926919679,11719.0
7435,10970,cynosure,0.0,0,sIn@zj9R,N,3,8,3,False,0,-7.636730139711214,7.636730139711214,11720.0
7436,10971,cypress,0.0,0,s2pr@s,N,2,6,2,False,1,-7.276956216247404,7.276956216247404,1893.0
7437,10972,Cyprian,0.0,2,sIpr7n,A,2,6,2,False,0,-7.272652615680065,7.272652615680065,11721.0
7438,10973,Cypriot,0.0,1,sIpr7t,N,2,6,2,False,1,-6.540871786620506,6.540871786620506,1894.0
7439,10976,Cyril,0.48,0,sIr@l,N,2,5,2,False,0,-5.3435998562721,5.3435998562721,11722.0
7440,10977,Cyrillic,0.0,2,sIrIlIk,A,3,7,3,False,1,-8.24494418617405,8.24494418617405,1895.0
7441,10979,cyst,0.0,1,sIst,N,1,4,1,False,0,-3.9192754697528134,3.9192754697528134,11723.0
7442,10980,cystitis,0.0,2,sIst2tIs,N,3,8,3,False,0,-8.794195457225253,8.794195457225253,11724.0
7443,10981,cytologist,0.0,2,s2tQl@_Ist,N,4,10,4,False,0,-6.239729005923034,6.239729005923034,11725.0
7444,10982,cytology,0.0,0,s2tQl@_I,N,4,8,4,False,0,-5.634803617292086,5.634803617292086,11726.0
7445,10983,czar,0.0,1,z#R,N,1,3,1,False,1,-4.642300275527082,4.642300275527082,1896.0
7446,10984,czarina,0.0,0,z#rin@,N,3,6,3,False,1,-6.618479226571546,6.618479226571546,1897.0
7447,10987,Czechoslovak,0.0,1,JEk5sl5v{k,N,4,10,4,False,1,-7.700580579945037,7.700580579945037,1898.0
7448,10989,Czechoslovakia,0.78,0,JEk5sl5v{k7,N,5,11,5,False,1,-8.615139409064179,8.615139409064179,1899.0
7449,10990,Czechoslovakian,0.0,1,JEk5sl5v{k7n,N,5,12,5,False,0,-8.417902384625782,8.417902384625782,11727.0
7450,10994,d,2.11,1,di,N,1,2,1,False,3,-4.542630331999883,4.542630331999883,124.0
7451,10998,dab,0.3,1,d{b,N,1,3,1,False,1,-4.660681671240656,4.660681671240656,1900.0
7452,11000,dabble,0.3,2,d{bP,V,2,4,1,False,0,-4.539340607605338,4.539340607605338,11728.0
7453,11001,dabbler,0.0,2,d{bP@R,N,3,6,2,False,0,-5.040654333109345,5.040654333109345,11729.0
7454,11002,dabchick,0.0,0,d{bJIk,N,2,6,2,False,0,-5.7110782762774726,5.7110782762774726,11730.0
7455,11004,dabs,0.0,2,d{bz,N,1,4,1,False,0,-4.843881018294477,4.843881018294477,11731.0
7456,11007,dace,0.3,1,d1s,N,1,3,1,False,0,-4.728873619602102,4.728873619602102,11732.0
7457,11008,dacha,0.0,1,d{J@,N,2,4,2,False,0,-5.967849211084834,5.967849211084834,11733.0
7458,11009,dachshund,0.0,0,d{kshUnd,N,2,8,2,False,0,-8.904332069470744,8.904332069470744,11734.0
7459,11010,dacoit,0.0,1,d@k4t,N,2,5,2,False,0,-5.667058880895762,5.667058880895762,11735.0
7460,11011,dacoity,0.0,2,d@k4tI,N,3,6,3,False,0,-6.1491329115874285,6.1491329115874285,11736.0
7461,11012,dactyl,0.0,1,d{ktIl,N,2,6,2,False,0,-7.122145874933846,7.122145874933846,11737.0
7462,11013,dactylic,0.0,2,d{ktIlIk,A,3,8,3,False,1,-8.533104584907369,8.533104584907369,1901.0
7463,11015,dad,1.51,1,d{d,N,1,3,1,False,0,-4.583078217876213,4.583078217876213,11738.0
7464,11016,daddy,1.28,2,d{dI,N,2,4,2,False,0,-5.996374038525243,5.996374038525243,11739.0
7465,11018,dado,0.0,1,d1d5,N,2,4,2,False,0,-4.861918243585526,4.861918243585526,11740.0
7466,11019,daemon,0.0,1,dim@n,N,2,5,2,False,1,-5.077469052820074,5.077469052820074,1902.0
7467,11020,daemonic,0.0,2,dimQnIk,A,3,7,3,False,1,-5.654886169615086,5.654886169615086,1903.0
7468,11021,daemonically,0.0,2,dimQnIk@lI,ADV,5,10,5,False,0,-6.297428221440326,6.297428221440326,11741.0
7469,11022,daffodil,0.3,1,d{f@dIl,N,3,7,3,False,0,-9.237845412037693,9.237845412037693,11742.0
7470,11023,daft,0.48,1,d#ft,A,1,4,1,False,0,-4.530978124586198,4.530978124586198,11743.0
7471,11024,daftly,0.0,2,d#ftlI,ADV,2,6,2,False,0,-6.144916378518437,6.144916378518437,11744.0
7472,11025,daftness,0.0,2,d#ftnIs,N,2,7,2,False,0,-6.19805212300345,6.19805212300345,11745.0
7473,11026,dagger,0.48,0,d{g@R,N,2,5,2,False,0,-5.768656134451823,5.768656134451823,11746.0
7474,11027,dago,0.0,1,d1g5,N,2,4,2,False,0,-4.763051954204753,4.763051954204753,11747.0
7475,11028,daguerreotype,0.0,0,d@gEr5t2p,N,4,9,4,False,0,-10.428353952967,10.428353952967,11748.0
7476,11029,Dahl,0.0,0,d#l,N,1,3,1,False,0,-4.65417619168908,4.65417619168908,11749.0
7477,11030,dahlia,0.0,2,d1lj@,N,2,5,2,False,0,-5.5440666699616,5.5440666699616,11750.0
7478,11031,Dail,0.0,0,d4l,N,1,3,1,False,0,-4.696734321300954,4.696734321300954,11751.0
7479,11033,daily,0.0,1,d1lI,N,2,4,2,False,2,-5.453731342309788,5.453731342309788,411.0
7480,11038,daintily,0.0,2,d1ntIlI,ADV,3,7,3,False,0,-6.983997257205296,6.983997257205296,11752.0
7481,11039,daintiness,0.0,2,d1ntInIs,N,3,8,3,False,0,-6.6136496618349705,6.6136496618349705,11753.0
7482,11040,dainty,0.0,1,d1ntI,N,2,5,2,False,1,-6.204178566187859,6.204178566187859,1904.0
7483,11042,daiquiri,0.0,1,d2kIrI,N,3,6,3,False,0,-7.876411732299494,7.876411732299494,11754.0
7484,11043,dairy,1.04,0,d8rI,N,2,4,2,False,0,-4.58627103554728,4.58627103554728,11755.0
7485,11048,dairying,0.0,2,d8rIIN,N,3,6,3,False,0,-6.182887307279899,6.182887307279899,11756.0
7486,11049,dairymaid,0.0,2,d8rIm1d,N,3,7,3,False,0,-8.374265828758094,8.374265828758094,11757.0
7487,11050,dairyman,0.0,2,d8rIm@n,N,3,7,3,False,0,-7.193814149231812,7.193814149231812,11758.0
7488,11051,dais,0.7,1,d1Is,N,2,4,2,False,0,-5.530669868099369,5.530669868099369,11759.0
7489,11052,daisy,1.51,1,d1zI,N,2,4,2,False,0,-4.970887786050239,4.970887786050239,11760.0
7490,11056,dale,0.6,1,d1l,N,1,3,1,False,0,-4.226561922547591,4.226561922547591,11761.0
7491,11057,dalesman,0.0,3,d1lzm@n,N,2,7,2,False,0,-6.187066495967523,6.187066495967523,11762.0
7492,11058,dalliance,0.0,2,d{l7ns,N,2,6,2,False,0,-6.1274910652609025,6.1274910652609025,11763.0
7493,11059,dally,0.3,0,d{lI,V,2,4,2,False,0,-5.808247857826375,5.808247857826375,11764.0
7494,11061,Dalmatia,0.0,0,d{lm1S@,N,3,7,3,False,0,-7.933709222294926,7.933709222294926,11765.0
7495,11062,dalmatian,0.0,2,d{lm1SH,N,3,7,2,False,0,-5.691301606476879,5.691301606476879,11766.0
7496,11063,dam,0.9,1,d{m,N,1,3,1,False,6,-3.9091053978482315,3.9091053978482315,10.0
7497,11065,damage,1.64,1,d{mI_,N,2,5,2,False,1,-5.910396258420245,5.910396258420245,1905.0
7498,11067,damages,0.48,1,d{mI_Iz,N,3,7,3,False,0,-7.770652387200072,7.770652387200072,11767.0
7499,11068,damascene,0.0,0,d{m@sin,A,3,7,3,False,1,-8.753577510530114,8.753577510530114,1906.0
7500,11070,damask,0.0,1,d{m@sk,N,2,6,2,False,1,-8.294643194151138,8.294643194151138,1907.0
7501,11073,dame,0.48,1,d1m,N,1,3,1,False,1,-4.616111038980227,4.616111038980227,1908.0
7502,11081,damnable,0.0,2,d{mn@bP,A,3,7,2,False,0,-5.567754230537856,5.567754230537856,11768.0
7503,11082,damnably,0.0,2,d{mn@blI,ADV,3,8,3,False,0,-6.181333244796441,6.181333244796441,11769.0
7504,11083,damnation,0.0,2,d{mn1SH,N,3,7,2,False,1,-5.379879017538525,5.379879017538525,1909.0
7505,11085,damned,0.9,1,d{md,ADV,1,4,1,False,1,-4.630591017035782,4.630591017035782,1910.0
7506,11087,damnedest,0.0,1,d{mdIst,N,2,7,2,False,1,-6.432254214734661,6.432254214734661,1911.0
7507,11090,damning,0.0,1,d{mIN,A,2,5,2,False,0,-5.8499679926194315,5.8499679926194315,11770.0
7508,11092,Damocles,0.0,0,d{m@kliz,N,3,8,3,False,0,-9.164765809794975,9.164765809794975,11771.0
7509,11093,damp,0.0,1,d{mp,N,1,4,1,False,2,-4.388760230261968,4.388760230261968,412.0
7510,11098,dampen,0.48,2,d{mp@n,V,2,6,2,False,0,-5.977035528783238,5.977035528783238,11772.0
7511,11100,damper,0.0,2,d{mp@R,N,2,6,2,False,0,-5.386095335553305,5.386095335553305,11773.0
7512,11101,dampish,0.0,2,d{mpIS,A,2,6,2,False,0,-6.70490956255796,6.70490956255796,11774.0
7513,11102,damply,0.0,2,d{mplI,ADV,2,6,2,False,0,-6.151658858158148,6.151658858158148,11775.0
7514,11103,dampness,0.0,2,d{mpnIs,N,2,7,2,False,0,-6.0018898719011755,6.0018898719011755,11776.0
7515,11105,damsel,0.0,1,d{mzP,N,2,5,1,False,0,-5.1126650477274485,5.1126650477274485,11777.0
7516,11106,damson,0.0,1,d{mz@n,N,2,6,2,False,0,-5.916741568034663,5.916741568034663,11778.0
7517,11108,dance,1.57,1,d#ns,N,1,4,1,False,1,-4.804937177251461,4.804937177251461,1912.0
7518,11113,dancer,1.15,2,d#ns@R,N,2,6,2,False,0,-5.781009318323475,5.781009318323475,11779.0
7519,11114,dandelion,0.48,0,d{ndIl2@n,N,4,9,4,False,0,-9.069952540402557,9.069952540402557,11780.0
7520,11115,dander,0.0,0,d{nd@R,N,2,6,2,False,0,-5.44628446063737,5.44628446063737,11781.0
7521,11116,dandified,0.0,1,d{ndIf2d,A,3,8,3,False,0,-7.8792431431045165,7.8792431431045165,11782.0
7522,11117,dandify,0.0,2,d{ndIf2,V,3,7,3,False,0,-6.966458969744366,6.966458969744366,11783.0
7523,11118,dandle,0.0,1,d{ndP,V,2,5,1,False,0,-5.389580013358655,5.389580013358655,11784.0
