,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
149,zhO2,4,-3.6293109815009124,1,3.6293109815009124,1,1,7,anti_homophones_plus
150,dI1,3,-3.958880510295254,1,3.958880510295254,1,0,17,anti_homophones_plus
151,kV3,3,-3.1776390582084675,1,3.1776390582084675,1,8,11,anti_homophones_plus
152,tong4tI3,8,-7.002238294781501,2,7.002238294781501,1,0,0,anti_homophones_plus
153,pLn4bu4xM4,10,-8.557639930044747,3,8.557639930044747,1,0,0,anti_homophones_plus
154,sI2dan1,7,-5.87782247133599,2,5.87782247133599,1,1,0,anti_homophones_plus
155,zhong1chan4,11,-5.916857581024535,2,5.916857581024535,1,0,0,anti_homophones_plus
156,gan3xi1,7,-6.100244505719538,2,6.100244505719538,1,0,2,anti_homophones_plus
157,qing2shi4pi4,12,-8.977526612257552,3,8.977526612257552,1,0,0,anti_homophones_plus
158,ren2,4,-2.7236441075566775,1,2.7236441075566775,1,17,6,anti_homophones_plus
159,yC4jing2,8,-5.702608223657123,2,5.702608223657123,1,0,4,anti_homophones_plus
160,ba3jW1,6,-6.680527087728808,2,6.680527087728808,1,0,0,anti_homophones_plus
161,yUn2xW3pi1lu1,13,-13.298704258925932,4,13.298704258925932,1,0,0,anti_homophones_plus
162,du2zhi4,7,-5.193560479151251,2,5.193560479151251,1,1,3,anti_homophones_plus
163,fE1,3,-3.319929150204517,1,3.319929150204517,1,3,11,anti_homophones_plus
164,jL4,3,-3.130851692094163,1,3.130851692094163,1,6,18,anti_homophones_plus
165,qing2ran2,9,-6.025730309167394,2,6.025730309167394,1,0,2,anti_homophones_plus
166,ban3lang2jLng3,14,-10.299826059501797,3,10.299826059501797,1,0,0,anti_homophones_plus
167,gUng1ju4,8,-6.054442673697785,2,6.054442673697785,1,0,3,anti_homophones_plus
168,xC3ye4,6,-5.315946924646767,2,5.315946924646767,1,3,5,anti_homophones_plus
169,fu4li4gUn3,10,-8.061623388232972,3,8.061623388232972,1,0,0,anti_homophones_plus
170,feng1shu4,9,-5.6127194586495985,2,5.6127194586495985,1,0,5,anti_homophones_plus
171,tan4sO4,7,-8.278065426240016,2,8.278065426240016,1,0,0,anti_homophones_plus
172,ying1zO4,8,-5.764586833736081,2,5.764586833736081,1,0,1,anti_homophones_plus
173,gong4,5,-2.992249754988326,1,2.992249754988326,1,8,20,anti_homophones_plus
174,hA3,3,-3.210843346619292,1,3.210843346619292,1,3,10,anti_homophones_plus
175,fa1hU2,6,-5.918260295376268,2,5.918260295376268,1,0,4,anti_homophones_plus
176,fang4,5,-3.0846549282018074,1,3.0846549282018074,1,5,23,anti_homophones_plus
177,wE4dW1zang4,11,-10.867506471228156,3,10.867506471228156,1,0,0,anti_homophones_plus
178,zang2ci4ta3,11,-10.562537760787214,3,10.562537760787214,1,0,0,anti_homophones_plus
179,zhang2dQ4,9,-5.768288970741938,2,5.768288970741938,1,0,4,anti_homophones_plus
180,gO4yUn2gA3bu4,13,-11.935091304996671,4,11.935091304996671,1,0,0,anti_homophones_plus
181,la1han3man3,11,-10.171241643550454,3,10.171241643550454,1,0,0,anti_homophones_plus
182,dLn3yUn2shi4,12,-7.521118274346007,3,7.521118274346007,1,0,0,anti_homophones_plus
183,bQ4,3,-2.9759752318860064,1,2.9759752318860064,1,15,21,anti_homophones_plus
184,hU4,3,-2.8029198360151866,1,2.8029198360151866,1,9,17,anti_homophones_plus
185,ka3deng1bLn4,12,-10.443500868185621,3,10.443500868185621,1,0,0,anti_homophones_plus
186,ke4,3,-3.0242612304343774,1,3.0242612304343774,1,8,18,anti_homophones_plus
187,lK4,3,-4.139305375104516,1,4.139305375104516,1,2,23,anti_homophones_plus
188,da4bu4xLn3,10,-7.30698132249884,3,7.30698132249884,1,0,0,anti_homophones_plus
189,bing4shu1ci1,12,-10.382023415018814,3,10.382023415018814,1,0,0,anti_homophones_plus
190,wen3jing2jL4,12,-9.409536121301945,3,9.409536121301945,1,0,0,anti_homophones_plus
191,hQ4,3,-3.2317892630373786,1,3.2317892630373786,1,7,23,anti_homophones_plus
192,fa1ying1hU4jL1,14,-10.825258552011539,4,10.825258552011539,1,0,0,anti_homophones_plus
193,tong4hQ4yUn4jC2,15,-12.128013950007206,4,12.128013950007206,1,0,0,anti_homophones_plus
194,wan3ben3,8,-6.439130811926266,2,6.439130811926266,1,0,3,anti_homophones_plus
195,jM2deng2tu3,11,-10.129678150802139,3,10.129678150802139,1,0,0,anti_homophones_plus
196,cun2qu4qi4,10,-8.963316861118251,3,8.963316861118251,1,0,0,anti_homophones_plus
197,shi4ti3,7,-5.175799405314229,2,5.175799405314229,1,0,7,anti_homophones_plus
198,qLn2,4,-2.9607482676900827,1,2.9607482676900827,1,7,16,anti_homophones_plus
199,zheng2yi2,9,-6.204489568449324,2,6.204489568449324,1,0,2,anti_homophones_plus
200,fang2,5,-3.1493932549008514,1,3.1493932549008514,1,4,18,anti_homophones_plus
201,jLng2,5,-3.6793685138524292,1,3.6793685138524292,1,3,11,anti_homophones_plus
202,bA2jK4,6,-6.186643308932963,2,6.186643308932963,1,0,1,anti_homophones_plus
203,re4xing4yV3,11,-8.623158621339442,3,8.623158621339442,1,0,0,anti_homophones_plus
204,da1la4,6,-6.3770676152387695,2,6.3770676152387695,1,1,3,anti_homophones_plus
205,ping2,5,-3.437931514726556,1,3.437931514726556,1,3,16,anti_homophones_plus
206,fen4,4,-3.1758929604181874,1,3.1758929604181874,1,6,13,anti_homophones_plus
207,kun2,4,-5.5116095048564615,1,5.5116095048564615,1,0,6,anti_homophones_plus
208,xUn2,4,-3.4587839272879384,1,3.4587839272879384,1,6,11,anti_homophones_plus
209,yan2,4,-2.884277253231769,1,2.884277253231769,1,10,19,anti_homophones_plus
210,zhu4fE4,7,-5.4226536043446565,2,5.4226536043446565,1,0,2,anti_homophones_plus
211,bQ1bi4,6,-5.95038439664528,2,5.95038439664528,1,0,3,anti_homophones_plus
212,zhi1shI3,8,-5.490048284711185,2,5.490048284711185,1,0,5,anti_homophones_plus
213,shan4ju1,8,-6.396886064029147,2,6.396886064029147,1,0,3,anti_homophones_plus
214,hV4hong2,8,-6.529773994357172,2,6.529773994357172,1,0,2,anti_homophones_plus
215,nK3dong2zhi4,12,-8.712572559590072,3,8.712572559590072,1,0,0,anti_homophones_plus
216,jing3zhi1,9,-5.98401665101591,2,5.98401665101591,1,0,2,anti_homophones_plus
217,pang4,5,-4.042170913310411,1,4.042170913310411,1,2,21,anti_homophones_plus
218,lUn3,4,-4.33106356796211,1,4.33106356796211,1,0,11,anti_homophones_plus
219,zong4xLng2,10,-6.5487465595886425,2,6.5487465595886425,1,0,1,anti_homophones_plus
220,she4jLn4,8,-5.474176039485381,2,5.474176039485381,1,2,4,anti_homophones_plus
221,da4,3,-2.9809914767854826,1,2.9809914767854826,1,4,18,anti_homophones_plus
222,chu1su4,7,-5.3640159652984885,2,5.3640159652984885,1,1,11,anti_homophones_plus
223,feng3,5,-3.628632931760716,1,3.628632931760716,1,1,9,anti_homophones_plus
224,yan3,4,-3.013955799581863,1,3.013955799581863,1,4,18,anti_homophones_plus
225,zV3nQ4,6,-6.624280526081797,2,6.624280526081797,1,0,2,anti_homophones_plus
226,nan2,4,-3.1445758918292364,1,3.1445758918292364,1,4,15,anti_homophones_plus
227,fu4gu3zhang1,12,-8.38689464811359,3,8.38689464811359,1,0,0,anti_homophones_plus
228,tang4,5,-3.5463102614690114,1,3.5463102614690114,1,4,21,anti_homophones_plus
229,yu3,3,-3.059294598718003,1,3.059294598718003,1,5,24,anti_homophones_plus
230,zA4hU4,6,-5.26576747723573,2,5.26576747723573,1,0,6,anti_homophones_plus
231,xCLn1zhi4fen4,13,-13.474404535730617,4,13.474404535730617,1,0,0,anti_homophones_plus
232,cO4,3,-3.513500477585814,1,3.513500477585814,1,1,19,anti_homophones_plus
233,li3jing3,8,-6.4400086348344185,2,6.4400086348344185,1,0,2,anti_homophones_plus
234,chUn3ru2fa3,11,-8.844855576529769,3,8.844855576529769,1,0,0,anti_homophones_plus
235,cA2ji4,6,-5.71464224360498,2,5.71464224360498,1,0,6,anti_homophones_plus
236,gU1mu3,6,-6.52836645727586,2,6.52836645727586,1,0,1,anti_homophones_plus
237,pu4mo2,6,-6.867692545958159,2,6.867692545958159,1,0,1,anti_homophones_plus
238,zhQ2fa4,7,-7.1426198568949575,2,7.1426198568949575,1,0,1,anti_homophones_plus
239,shi4yC1,7,-5.472569386917943,2,5.472569386917943,1,0,2,anti_homophones_plus
240,jM2wE3a4,8,-9.633352171175343,3,9.633352171175343,1,0,0,anti_homophones_plus
241,can1qi4,7,-5.4016896836831805,2,5.4016896836831805,1,0,6,anti_homophones_plus
242,yong3,5,-3.881905664107399,1,3.881905664107399,1,0,8,anti_homophones_plus
243,hI4shun1shV1nLng2,17,-13.982474755384507,4,13.982474755384507,1,0,0,anti_homophones_plus
244,jLn1dQ3,7,-5.696455635599616,2,5.696455635599616,1,0,4,anti_homophones_plus
245,chu4sI4,7,-6.543670126125711,2,6.543670126125711,1,1,2,anti_homophones_plus
246,bing1,5,-3.4407317891120552,1,3.4407317891120552,1,2,12,anti_homophones_plus
247,si1yu3,6,-5.80790923899215,2,5.80790923899215,1,0,4,anti_homophones_plus
248,da2shi4,7,-5.787243927929289,2,5.787243927929289,1,1,3,anti_homophones_plus
249,ming3rong2,10,-7.460097729589668,2,7.460097729589668,1,0,0,anti_homophones_plus
250,cA2,3,-3.2312053426592238,1,3.2312053426592238,1,3,16,anti_homophones_plus
251,he2,3,-2.764229378752174,1,2.764229378752174,1,9,21,anti_homophones_plus
252,kan4che3,8,-7.28999441342852,2,7.28999441342852,1,0,0,anti_homophones_plus
253,qK2,3,-3.082502949629357,1,3.082502949629357,1,6,11,anti_homophones_plus
254,yUn2,4,-2.7979158838733396,1,2.7979158838733396,1,8,13,anti_homophones_plus
255,shan4,5,-3.152272008611557,1,3.152272008611557,1,4,14,anti_homophones_plus
256,du2zhi2,7,-5.531013001668963,2,5.531013001668963,1,0,5,anti_homophones_plus
257,shi3,4,-3.2509809601574085,1,3.2509809601574085,1,4,19,anti_homophones_plus
258,tang2zhUn3qi4,13,-9.229609497953522,3,9.229609497953522,1,0,0,anti_homophones_plus
259,cang2,5,-3.8120513958422926,1,3.8120513958422926,1,2,18,anti_homophones_plus
260,xing4,5,-3.026066035482194,1,3.026066035482194,1,7,20,anti_homophones_plus
261,zhQ4,4,-3.0683654437567003,1,3.0683654437567003,1,4,11,anti_homophones_plus
262,jLng4,5,-3.3372280755461654,1,3.3372280755461654,1,4,10,anti_homophones_plus
263,ge1chan4fang1,13,-9.464868280879212,3,9.464868280879212,1,0,0,anti_homophones_plus
264,ying4shi4,9,-5.368240683011996,2,5.368240683011996,1,0,7,anti_homophones_plus
265,bQ3zheng1gO3,12,-8.73776864949389,3,8.73776864949389,1,0,0,anti_homophones_plus
266,cQ3,3,-3.4180407286107726,1,3.4180407286107726,1,2,17,anti_homophones_plus
267,sUn1zu3mu4lv4,13,-11.439639322904673,4,11.439639322904673,1,0,0,anti_homophones_plus
268,fan1ci4,7,-6.546583732159419,2,6.546583732159419,1,0,4,anti_homophones_plus
269,jK1,3,-4.042030433040038,1,4.042030433040038,1,1,15,anti_homophones_plus
270,dV4meng2hun4zhang1,18,-13.38498799929122,4,13.38498799929122,1,0,0,anti_homophones_plus
271,ban4,4,-3.1411232022570257,1,3.1411232022570257,1,3,23,anti_homophones_plus
272,zhu4,4,-2.840140994526383,1,2.840140994526383,1,7,13,anti_homophones_plus
273,tan4,4,-3.3481939690697806,1,3.3481939690697806,1,3,19,anti_homophones_plus
274,du1cQ2,6,-6.918102865739422,2,6.918102865739422,1,0,0,anti_homophones_plus
275,xM2zhi1zhan4,12,-8.724579507181726,3,8.724579507181726,1,0,0,anti_homophones_plus
276,hI4,3,-2.9223851449304794,1,2.9223851449304794,1,10,20,anti_homophones_plus
277,hQ2,3,-3.451709547140177,1,3.451709547140177,1,4,21,anti_homophones_plus
278,fu4,3,-2.8191057873333625,1,2.8191057873333625,1,7,27,anti_homophones_plus
279,la1ling2,8,-5.822488117969397,2,5.822488117969397,1,0,4,anti_homophones_plus
280,shi2dA4,7,-4.900632204061941,2,4.900632204061941,1,1,9,anti_homophones_plus
281,xYng1zhi4pi2,12,-8.690310238246234,3,8.690310238246234,1,0,0,anti_homophones_plus
282,yC4yu4,6,-5.4984335008205045,2,5.4984335008205045,1,1,8,anti_homophones_plus
283,gQ1jLn3pW4,10,-8.488974443624997,3,8.488974443624997,1,0,0,anti_homophones_plus
284,xL4ban3si1,10,-8.024336054881394,3,8.024336054881394,1,0,0,anti_homophones_plus
285,hO3,3,-3.072850886904787,1,3.072850886904787,1,6,8,anti_homophones_plus
286,zhen2,5,-3.3371750586704714,1,3.3371750586704714,1,4,10,anti_homophones_plus
287,shI3,4,-2.801387976455928,1,2.801387976455928,1,7,9,anti_homophones_plus
288,gUng1tang1yan2,14,-9.554275343378919,3,9.554275343378919,1,0,0,anti_homophones_plus
289,xUn3mLn4,8,-5.987505271798281,2,5.987505271798281,1,0,2,anti_homophones_plus
290,nu3,3,-4.537557133825128,1,4.537557133825128,1,1,20,anti_homophones_plus
291,xW3,3,-3.1772831669657537,1,3.1772831669657537,1,4,14,anti_homophones_plus
292,qW1mW3shP4,10,-9.330871587263363,3,9.330871587263363,1,0,0,anti_homophones_plus
293,mE2ti3,6,-5.034047885348582,2,5.034047885348582,1,0,2,anti_homophones_plus
294,pQ3xC2,6,-6.1397192823084925,2,6.1397192823084925,1,0,2,anti_homophones_plus
295,xW3tV2er3,9,-8.547145071875354,3,8.547145071875354,1,0,0,anti_homophones_plus
296,gu4,3,-3.320143547793887,1,3.320143547793887,1,4,31,anti_homophones_plus
297,yC1,3,-3.724706382746286,1,3.724706382746286,1,4,8,anti_homophones_plus
